"","ciri2_ids","dcc_ids"
"1483","chr5:22761571-22764952","chr10:16769713-16774652"
"1484","chr18:70254197-70255206","chr2:113788385-113806098"
"1485","chr6:76020953-76031336","chr10:59423266-59441831"
"1486","chr14:13211702-13213470","chr4:152214416-152266040"
"1487","chr3:112713524-112752649","chr8:33312321-33317709"
"1488","chr9:99266783-99267021","chr8:13085939-13090209"
"1489","chr6:72537858-72538290","chr10:57508985-57541484"
"1490","chr12:43501060-43576734","chr1:126188351-126195625"
"1491","chr6:129641475-129660096","chr10:46771409-46776306"
"1492","chr12:1793318-1793869","chr20:3237044-3285273"
"1493","chr20:5129033-5131408","chr11:61121301-61122547"
"1494","chr19:37135068-37156898","chr5:135489772-135490037"
"1495","chr5:167516581-167558250","chr19:39511441-39512094"
"1496","chr18:59190041-59209831","chr12:9309987-9313769"
"1497","chr1:185263914-185267832","chr8:5246848-5260696"
"1498","chr20:18465901-18471939","chr14:37238505-37262083"
"1499","chr2:166406958-166423542","chr1:261198164-261200060"
"1500","chr17:6203226-6211699","chr1:221158168-221158256"
"1501","chr17:54298407-54301447","chr1:177253840-177254816"
"1502","chr3:3413579-3414759","chr2:240854068-240867796"
"1503","chr8:60979824-61034811","chr1:11910424-11910617"
"1504","chr17:80521386-80529452","chrX:119152559-119152714"
"1505","chr2:79322029-79376734","chr4:152526403-152536014"
"1506","chr4:57387152-57396104","chr14:37228632-37262083"
"1507","chr15:52383307-52387851","chr9:115504262-115504351"
"1508","chr12:41157218-41200958","chr5:128327978-128337440"
"1509","chr1:259396273-259402838","chr17:84911915-84914744"
"1510","chr11:69636827-69640718","chr17:85036937-85581616"
"1511","chr16:50483768-50487053","chr10:95293891-95299099"
"1512","chr17:90327972-90334785","chr1:1195106-1198039"
"1513","chr19:34227324-34241861","chr2:24065908-24073884"
"1514","chr5:7660223-7764306","chr16:32347403-32355385"
"1515","chr18:44523400-44532874","chr1:247931326-247960553"
"1516","chr9:81216557-81222354","chr7:94743529-94746740"
"1517","chr15:109125713-109168413","chr11:86824053-86831108"
"1518","chr5:138606008-138646976","chr1:162688794-162693133"
"1519","chr9:66993271-66995647","chr6:106102514-106103880"
"1520","chr1:165340205-165354415","chrX:63177769-63195572"
"1521","chr9:54232163-54257387","chr17:27592203-27602936"
"1522","chr17:26968192-26969252","chr17:16227217-16229996"
"1523","chr8:94718121-94730732","chrX:13262784-13279026"
"1524","chr6:72418120-72421935","chr5:122569106-122593611"
"1525","chr8:443502-509712","chr8:72065616-72067595"
"1526","chr9:100584962-100588953","chr4:49207203-49287862"
"1527","chr3:10659684-10663946","chr10:4583896-4605111"
"1528","chr14:106153575-106161579","chr14:60581951-60586776"
"1529","chr15:469053-543048","chr1:249091103-249463431"
"1530","chr4:22084945-22091386","chr6:21940313-21940443"
"1531","chr14:113271542-113314869","chr12:589609-591296"
"1532","chr8:46716191-46730691","chr2:183520240-183542215"
"1533","chr11:83210610-83228125","chr14:60538626-60539431"
"1534","chr5:103106261-103172127","chr3:157028112-157040380"
"1535","chr9:38014670-38022569","chr4:40076416-40085763"
"1536","chr5:75293219-75297323","chr7:2558105-2558739"
"1537","chr4:127663314-127709016","chr19:32527921-32528958"
"1538","chr9:94463647-94504892","chr5:105185997-105187360"
"1539","chr1:20022792-20047889","chr2:227687641-227700240"
"1540","chr19:34249087-34272145","chr20:3216411-3238536"
"1541","chr5:29579700-29587439","chr16:3060713-3064512"
"1542","chr2:223285167-223304322","chr2:56061126-56069928"
"1543","chr3:44500847-44522988","chr11:15461115-15474826"
"1544","chr8:443502-456940","chr4:27439011-27453031"
"1545","chr2:183520240-183542215","chr1:278580846-278687323"
"1546","chr2:57131253-57179300","chr7:97702398-97703700"
"1547","chr17:65735987-65781009","chr10:11626519-11627228"
"1548","chr1:12128638-12158667","chr3:112713524-112752649"
"1549","chr1:198994747-198995342","chr6:76591791-76626199"
"1550","chr5:129413066-129491380","chr5:62081720-62093458"
"1551","chr2:150838385-150846727","chr1:101028250-101029473"
"1552","chr10:66897863-66898928","chr12:13353725-13355604"
"1553","chr12:13353725-13355604","chr7:64953167-64961215"
"1554","chr4:152921913-152925673","chr17:43627528-43816984"
"1555","chr17:763767-805012","chr16:83837026-83837221"
"1556","chr18:6047215-6051719","chr4:67449579-67450836"
"1557","chr10:48452001-48484868","chr3:33465220-33473531"
"1558","chr10:63840631-63841166","chr6:21539861-21540152"
"1559","chr19:56187917-56195289","chr5:113794314-113803150"
"1560","chr10:61476849-61498597","chr1:6601452-6613874"
"1561","chr4:123873802-123876481","chr5:36040325-36046665"
"1562","chr14:44440261-44456717","chr4:147549645-148111531"
"1563","chr4:114879427-114880228","chr5:148050939-148057784"
"1564","chr9:20826561-20849380","chr1:54416807-54447897"
"1565","chr5:57335882-57336829","chr3:150384228-150387116"
"1566","chr2:18514668-18531203","chr17:5546407-5564210"
"1567","chr6:22033342-22038870","chr11:34612627-34631134"
"1568","chr13:100885656-100893629","chr12:25442325-25454041"
"1569","chr11:84623876-84638229","chr1:221158367-221158526"
"1570","chr1:276011500-276141673","chr1:174772242-174778064"
"1571","chr5:73937165-73976112","chr17:79324096-79324270"
"1572","chr9:96769379-96775060","chrMT:1654-13536"
"1573","chr6:144189453-144275272","chr5:144367260-144380803"
"1574","chr13:113832448-113840267","chr1:200606971-200615170"
"1575","chr5:7777226-7780390","chr13:106507146-106507561"
"1576","chrX:20517911-20536573","chr2:52974943-52995575"
"1577","chr18:61335536-61340634","chr10:57610281-57611309"
"1578","chr17:77176705-77178100","chr14:43243343-43432299"
"1579","chr16:62023411-62026513","chr19:34372674-34395489"
"1580","chr7:137226465-137281978","chr18:25055044-25059278"
"1581","chr18:63843748-63844188","chr5:78495231-78516521"
"1582","chr10:16724062-16730140","chr1:154405931-154411147"
"1583","chr4:99489315-99494425","chr10:67856819-67857072"
"1584","chr17:5563519-5571375","chr19:54803498-54815443"
"1585","chr2:113744312-113745181","chr13:82091840-82164226"
"1586","chr8:122473237-122490342","chr11:72848908-72854598"
"1587","chr14:106916021-106930939","chr20:4580955-4581414"
"1588","chr6:125523808-125594377","chr8:439822-456940"
"1589","chr2:224794357-224803455","chr16:62023411-62056753"
"1590","chr2:113229566-113345579","chr18:29633808-29634585"
"1591","chr4:27509136-27563899","chr10:62623758-62664462"
"1592","chr2:183520240-183534433","chr10:30980709-30993573"
"1593","chr10:61882916-61897730","chr1:18644225-18694013"
"1594","chr13:113832448-113844645","chr2:39021037-39042852"
"1595","chr2:188269009-188286112","chr5:172949060-172965700"
"1596","chr7:62929510-62949077","chr8:23495980-23560371"
"1597","chr4:8223840-8239403","chr18:44503687-44505692"
"1598","chr5:160138672-160148072","chr12:9229552-9313769"
"1599","chr15:837322-852690","chr2:49192742-49192886"
"1600","chrY:562326-562757","chr1:207950807-207959241"
"1601","chr1:164561999-164565992","chr3:130093308-130099815"
"1602","chr9:113446805-113452381","chr13:105699059-105701842"
"1603","chr2:141024600-141026192","chr15:52383307-52387851"
"1604","chr4:98988352-98989621","chr12:9256476-9313769"
"1605","chr18:14595550-14616707","chr2:38096882-38097500"
"1606","chr4:26336094-26341599","chr1:11910288-11910447"
"1607","chr1:140131618-140142798","chr6:28235696-28249256"
"1608","chr18:72571325-72597936","chr4:152921913-152933925"
"1609","chr17:79367996-79391846","chr17:65713487-65718285"
"1610","chr4:96732982-96787475","chr1:127238866-127255047"
"1611","chr17:1626807-1630198","chr12:40388299-40397763"
"1612","chr5:160187300-160188351","chr7:62929510-62931338"
"1613","chr18:48443339-48508708","chr3:150692740-150696569"
"1614","chr7:140828965-140855908","chr1:15488392-15494771"
"1615","chr5:140111809-140112268","chr10:85169572-85172858"
"1616","chr3:8887351-8892631","chr2:33933956-33955969"
"1617","chr6:76616895-76626199","chr1:220047471-220049075"
"1618","chr1:221158390-221158547","chr9:61312543-61324138"
"1619","chr3:11394659-11396393","chr6:125538240-125594377"
"1620","chr15:61664226-61683055","chr12:13853368-13853404"
"1621","chr18:75203861-75207308","chr6:125438435-125594377"
"1622","chr7:27108142-27134842","chr2:37974029-38014366"
"1623","chr8:118616528-118620855","chr20:7743533-7744131"
"1624","chr1:61731938-61734052","chr1:48183257-48183454"
"1625","chr1:161928871-161932898","chrX:114016360-114105957"
"1626","chr1:15488392-15526167","chr9:113534327-113545068"
"1627","chr7:73834044-73848871","chr1:221158116-221158257"
"1628","chr6:132551396-132555729","chr7:73808151-73848871"
"1629","chr15:23840157-23853169","chr10:40742485-40743391"
"1630","chr2:187048486-187051162","chr10:66595570-66597359"
"1631","chr2:29697478-29700175","chr1:221158381-221158580"
"1632","chr8:70317585-70324895","chr13:68116206-68126511"
"1633","chr5:144891842-144907761","chrX:119208336-119223573"
"1634","chr1:241126635-241139602","chr4:67449579-67455064"
"1635","chr16:3060713-3064512","chr10:92406311-92432295"
"1636","chr4:6306138-6317357","chr1:80051009-80051518"
"1637","chr18:59190041-59192425","chr16:21223068-21238306"
"1638","chr4:33929479-33934304","chr18:3175483-3176344"
"1639","chr7:138002505-138021168","chr8:84732711-84748991"
"1640","chr17:43258446-43290432","chr9:2205172-2246426"
"1641","chr5:167486001-167615430","chr10:75337353-75340473"
"1642","chr5:122655270-122678330","chr6:22033342-22038870"
"1643","chr5:147358172-147368505","chrX:110943198-110944917"
"1644","chr19:34298523-34312530","chr14:85059667-85061960"
"1645","chr5:128964319-128973060","chr9:110908611-110925546"
"1646","chr14:4178531-4182331","chr4:66308925-66349158"
"1647","chr3:54547246-54554495","chr11:34631080-34668255"
"1648","chr12:30068980-30083826","chr19:18157944-18162383"
"1649","chr2:188269009-188301124","chr4:182648931-182678312"
"1650","chr9:66885432-66889912","chr10:108486117-108494849"
"1651","chr2:225348168-225352508","chr14:45668936-45691895"
"1652","chr2:198276002-198284858","chr17:29730437-29731094"
"1653","chr4:168219620-168221653","chr7:114550936-114573932"
"1654","chr6:76518573-76544083","chr2:187527683-187529234"
"1655","chr20:14319170-14326640","chr12:4740935-4741689"
"1656","chr3:67741683-67746121","chr12:39627016-39635912"
"1657","chr8:85452642-85455670","chr10:66897863-66898928"
"1658","chr2:113744312-113761334","chr5:136973230-136974659"
"1659","chr2:86920503-86922190","chr17:79373151-79561626"
"1660","chr8:70339051-70352964","chr20:12339749-12342262"
"1661","chr2:62481428-62490107","chr5:100523899-100640984"
"1662","chr8:45603210-45619713","chr18:4217010-4246828"
"1663","chrX:137709443-137733342","chr4:162941043-162942927"
"1664","chr2:86867542-86965474","chr8:130762665-130768360"
"1665","chr2:247853847-247883725","chr10:776697-783836"
"1666","chr20:50659751-50687868","chr3:54509941-54519757"
"1667","chr5:142152201-142154418","chr20:22822066-22856689"
"1668","chr15:70790038-70803614","chr12:13719274-13719362"
"1669","chr17:79623091-79644806","chr5:167516581-167558250"
"1670","chr11:71069746-71074618","chr18:2016346-2032491"
"1671","chr10:59423266-59441831","chr19:43119868-43124021"
"1672","chr10:94292693-94314584","chr17:90409044-90424571"
"1673","chr10:48452001-48470732","chr4:2531365-2533192"
"1674","chr5:92962208-92983896","chr4:58719694-58725647"
"1675","chr8:61029889-61034811","chr5:167486001-167526275"
"1676","chr11:24479964-24498116","chr14:2944122-2946057"
"1677","chr2:189383399-189395748","chr3:13653718-13653756"
"1678","chr9:98245065-98252082","chr3:67741683-67746121"
"1679","chr11:34879058-34922336","chr1:221158124-221158168"
"1680","chr6:91938501-91961861","chr1:221158120-221158201"
"1681","chr6:24430679-24436282","chr2:257626382-257634977"
"1682","chr18:63784568-63786264","chr18:48443339-48531023"
"1683","chr14:2977679-3011669","chr6:4518806-4520635"
"1684","chr12:9309987-9313769","chr11:83939845-83940879"
"1685","chr20:28067776-28072115","chr2:113739689-113747247"
"1686","chr3:63497187-63500729","chr8:129123864-129133074"
"1687","chr6:94642473-94663269","chr10:43504523-43509133"
"1688","chr3:82716131-82725485","chr17:79345740-79391846"
"1689","chr10:574395-593608","chr1:274688579-274701534"
"1690","chr5:74785868-74786848","chr11:89499074-89505391"
"1691","chr4:96744220-96767151","chr13:95230647-95348984"
"1692","chr14:92057227-92077028","chr9:98243164-98247125"
"1693","chr3:94396940-94398038","chr20:13805913-13814042"
"1694","chr10:48109533-48125139","chr20:32513668-32537033"
"1695","chr5:57320898-57329304","chr10:110101466-110101880"
"1696","chr13:69936554-69944404","chr5:7777226-7780390"
"1697","chr9:119776845-119792090","chr4:124694516-124767723"
"1698","chr4:131403367-131453028","chr6:124651885-124727824"
"1699","chr14:2944122-2955913","chr5:148849136-148858258"
"1700","chr10:1484236-1485251","chr6:124625936-124677509"
"1701","chr9:67242046-67257543","chr4:151118221-151124504"
"1702","chr8:39790059-39807952","chr9:19698612-19700134"
"1703","chr6:871525-907083","chr15:109125713-109141568"
"1704","chr17:79373151-79561626","chr18:28042792-28048198"
"1705","chr2:128562842-128636642","chr1:198994747-198995342"
"1706","chr15:51896716-51944899","chr11:69045322-69056070"
"1707","chr12:29985632-29988732","chr5:122659399-122678330"
"1708","chr14:60538626-60539431","chr10:38712831-38720071"
"1709","chr10:11626519-11627228","chr13:82185980-82190210"
"1710","chr1:219353460-219354165","chr16:20485982-20486327"
"1711","chr15:25331703-25333342","chr12:39758161-39759376"
"1712","chr6:144211592-144225627","chrMT:5812-6019"
"1713","chr10:62566642-62575768","chr4:115104274-115106428"
"1714","chr11:87898055-87899561","chr11:34060062-34073206"
"1715","chr11:79361488-79399831","chr2:219719197-219719557"
"1716","chr16:29808351-29965081","chr7:114555889-114573932"
"1717","chr5:7725207-7751246","chr17:2916159-3014737"
"1718","chr6:19003638-19027905","chr1:282153938-282155275"
"1719","chr20:4772233-4932027","chr9:45158325-45665135"
"1720","chr5:172936581-172965700","chr17:80521386-80529452"
"1721","chr12:5633845-5637077","chr13:72960660-72969502"
"1722","chr11:34861207-34879143","chr17:26968192-26969252"
"1723","chr9:11209034-11219449","chr1:221158114-221158255"
"1724","chr7:41167312-41167751","chr16:70754390-70761776"
"1725","chr1:265518157-265524404","chr20:5354661-5417666"
"1726","chr7:60397574-60408823","chr7:47865531-47889037"
"1727","chr7:26522315-26526603","chr20:19381829-19383486"
"1728","chr16:23555922-23600154","chr5:153593740-153594014"
"1729","chr17:84855705-84888911","chr3:138074509-138075713"
"1730","chr2:248222990-248253593","chr18:69634006-69657373"
"1731","chr4:58714647-58725647","chr3:81909221-81910484"
"1732","chr8:26267388-26271172","chr6:124596541-124629605"
"1733","chr10:18396548-18408534","chr13:98386467-98386584"
"1734","chr15:61665894-61683055","chr18:48443339-48508708"
"1735","chr1:247922780-247960553","chr17:63762119-63764370"
"1736","chr2:154520979-154532393","chr4:66193731-66196279"
"1737","chr7:64953167-64961215","chr10:51724607-51739115"
"1738","chr7:109055032-109071915","chr11:34861207-34879143"
"1739","chr10:52216060-52220712","chr4:28457541-28467072"
"1740","chr16:71106269-71107647","chr16:2138232-2171786"
"1741","chr7:140415139-140417547","chr5:73937165-73951450"
"1742","chr4:131415405-131453028","chr8:443502-509712"
"1743","chr2:227293654-227302440","chr17:83375370-83440038"
"1744","chr4:64889575-64899587","chr17:9912158-9920790"
"1745","chr7:73808151-73848871","chr2:85471795-85471855"
"1746","chr10:62566642-62581037","chr4:96744220-96767151"
"1747","chr14:43400193-43421044","chr18:65825830-65841509"
"1748","chr1:143143055-143143524","chr15:104270170-104283452"
"1749","chr8:117318623-117334586","chr2:195768840-195795666"
"1750","chr10:57610281-57611309","chr5:122655270-122678330"
"1751","chr3:82723344-82725485","chr10:85164768-85171060"
"1752","chr12:51582921-51592889","chr4:152265847-152274059"
"1753","chr10:67695779-67706482","chr7:130522030-130524289"
"1754","chr6:2599223-2605598","chr1:221153682-221153860"
"1755","chr1:2839790-2849731","chr1:278580846-278620822"
"1756","chr6:136430192-136436620","chrX:52581092-52679268"
"1757","chr3:51187491-51187918","chr14:33012907-33014515"
"1758","chr18:36640589-36645658","chr8:94283953-94292111"
"1759","chr1:17280654-17281705","chr11:70797120-70799636"
"1760","chr14:113812793-113857380","chr5:160413131-160415922"
"1761","chr7:123709341-123715127","chr1:225201475-225202437"
"1762","chr4:168514863-168517342","chr13:69016108-69031223"
"1763","chr1:216560642-216566201","chr1:201442093-201451005"
"1764","chr17:52410841-52555114","chr17:60884961-60886732"
"1765","chr7:132681520-132700523","chr17:10096739-10107746"
"1766","chr4:150711832-150749902","chr1:164561999-164565992"
"1767","chr17:79573257-79575914","chr20:12788514-12789452"
"1768","chr2:120517204-120520196","chr19:54829026-54829919"
"1769","chr9:73766839-73799430","chr3:107229486-107246956"
"1770","chr8:85259981-85263858","chr11:84619089-84638229"
"1771","chr9:73798311-73799430","chr8:100006687-100026871"
"1772","chr1:244630341-244641499","chr1:141877382-141880461"
"1773","chr17:79609613-79644806","chr1:204960841-204980121"
"1774","chr8:117318623-117325025","chr5:147363511-147368505"
"1775","chr6:73357940-73361828","chr10:110660436-110690679"
"1776","chr10:35815476-35819778","chr9:90936950-90937454"
"1777","chr19:22158621-22179584","chr1:148442582-148442988"
"1778","chr1:255685048-255694514","chr13:100427452-100436465"
"1779","chr18:48443339-48531023","chr20:14319170-14326640"
"1780","chr6:27573046-27582987","chr4:65598100-65613754"
"1781","chr11:34612627-34621503","chr6:137339666-137356445"
"1782","chr12:9256476-9313769","chr20:5354630-5417635"
"1783","chr12:8459496-8461189","chr12:15063606-15063803"
"1784","chr5:14282912-14297862","chr11:70086253-70096544"
"1785","chr16:62023411-62056753","chrX:99728011-99758593"
"1786","chr1:164046102-164064815","chr18:14595550-14610978"
"1787","chr9:2205172-2246426","chr6:22362488-22407626"
"1788","chr19:57471129-57475866","chr3:6464953-6472752"
"1789","chr20:29560466-29568251","chr14:106916021-106930939"
"1790","chr16:7438795-7463395","chr3:55888291-55898385"
"1791","chr16:9650675-9658531","chr10:88861720-88861803"
"1792","chr1:244630341-244728217","chr6:18919493-18939027"
"1793","chr20:32513668-32537033","chr8:70317585-70324895"
"1794","chr8:111353572-111367041","chr5:50318351-50323609"
"1795","chr8:130762665-130768360","chr5:102432516-102434485"
"1796","chr17:75295083-75352500","chr10:93451477-93483645"
"1797","chr7:18434705-18435878","chr8:71336875-71337745"
"1798","chr1:31714405-31718649","chr1:221158117-221158198"
"1799","chr10:93451477-93483645","chr12:25021141-25021442"
"1800","chr1:201523375-201524041","chr4:140870957-140876764"
"1801","chr19:25866615-25886887","chr1:221154516-221154762"
"1802","chr2:188485333-188486213","chr5:126531889-126531940"
"1803","chr4:131391541-131453028","chr20:4313236-4504566"
"1804","chr17:84872804-84922765","chr6:104798968-104831076"
"1805","chr5:144896345-144907761","chrMT:8811-8948"
"1806","chr20:27538479-27544812","chr19:50871338-50871954"
"1807","chr1:175171303-175202232","chr20:3198452-3253001"
"1808","chr18:77512807-77520779","chr5:136521383-136521547"
"1809","chr8:100006687-100026871","chr14:46638659-46682037"
"1810","chr6:27858538-27863641","chr10:61882916-61897730"
"1811","chr6:104798968-104831076","chr18:30841021-30895977"
"1812","chr18:69647502-69657373","chr1:13262070-13268495"
"1813","chr9:119750465-119765191","chr1:221158616-221158792"
"1814","chr5:148050939-148057784","chr4:2546232-2564215"
"1815","chr17:76245627-76265943","chr9:121831708-121862897"
"1816","chr17:84936615-84957070","chr19:31878182-31886209"
"1817","chr14:104942288-104946182","chr1:221154167-221154465"
"1818","chr7:51465047-51479896","chr8:96202274-96266337"
"1819","chr19:54786578-54790907","chr3:162834006-162851494"
"1820","chr10:86222510-86227004","chr6:144216930-144225627"
"1821","chr9:1875552-1880538","chr19:24847841-24848741"
"1822","chr4:28488037-28514174","chr19:56187917-56195289"
"1823","chr14:42803980-42809348","chr9:66618610-66620541"
"1824","chr11:70570466-70585055","chr1:94616236-94616301"
"1825","chr13:96986684-97023051","chr2:225570720-225591523"
"1826","chr19:25886356-25886887","chr1:190783858-190783889"
"1827","chr5:73961475-73976112","chrX:112790638-112794831"
"1828","chr6:828602-872927","chr2:252610721-252622237"
"1829","chr9:45203455-45205627","chr4:168260038-168267184"
"1830","chr3:62719200-62733674","chr4:152939743-152941737"
"1831","chr2:140357774-140387503","chr3:166491792-166492109"
"1832","chr1:162684057-162696070","chr19:57471129-57475866"
"1833","chr8:123340909-123344508","chr1:216560642-216566201"
"1834","chr1:265331904-265401005","chr9:113915934-113928766"
"1835","chr1:137247124-137264458","chr2:120518908-120524990"
"1836","chr11:32807347-32832388","chr2:24067948-24083767"
"1837","chr3:55888291-55898385","chr1:91168476-91905061"
"1838","chr3:81909221-81910484","chr4:2146459-2156447"
"1839","chr18:1655301-1680976","chr17:83502435-83539887"
"1840","chr9:54232163-54248877","chr16:7577726-7586144"
"1841","chr6:60609626-60618957","chr8:109192353-109216053"
"1842","chr8:79330088-79338690","chr4:58367537-58373168"
"1843","chr1:235777942-235780409","chr7:18434485-18435878"
"1844","chr15:36823412-36828644","chr10:48418262-48419844"
"1845","chr1:128239552-128242835","chr19:34249087-34272192"
"1846","chr6:44055353-44107579","chr1:247711959-247736943"
"1847","chr4:182811463-182817396","chr10:38712831-38725063"
"1848","chr3:152322366-152324968","chr15:23792824-23801848"
"1849","chr12:30756722-30761953","chr2:188485333-188486213"
"1850","chr5:167486001-167526275","chr1:21142145-21211619"
"1851","chr17:65750062-65781009","chr4:31223666-31283358"
"1852","chr2:247883196-247933365","chr15:88651499-88659273"
"1853","chr1:142849916-142852148","chr6:28984173-28994532"
"1854","chr9:112023471-112027242","chr7:47847924-47889037"
"1855","chr4:115636561-115643263","chr4:66172555-66196279"
"1856","chr4:180928263-180929730","chr4:6306138-6317357"
"1857","chr9:45203455-45207736","chr5:75968777-75975620"
"1858","chr8:70339051-70347005","chr6:22362488-22376735"
"1859","chr10:110660436-110690679","chr6:72460635-72460846"
"1860","chr6:60609626-60633969","chr3:112825170-112832390"
"1861","chr4:150825383-150829741","chr3:140450045-140450310"
"1862","chr7:60733754-60737965","chr2:20488617-20626804"
"1863","chr4:182811463-182826795","chr12:25021139-25021432"
"1864","chr15:23792824-23801848","chr10:48881282-48881737"
"1865","chr6:21539861-21540152","chr11:69785001-69806777"
"1866","chr1:174772242-174778064","chr15:45437783-45445017"
"1867","chr10:71546978-71557193","chr18:73479863-73498648"
"1868","chr1:278580846-278687323","chr11:89108654-89110961"
"1869","chr6:27858538-27889650","chr5:100493404-100640984"
"1870","chr11:68745884-68750272","chr8:70524346-70532815"
"1871","chr4:117422680-117446827","chr3:13510410-13522529"
"1872","chr1:215905137-215934080","chr6:78285568-78298091"
"1873","chr17:55367271-55374136","chr15:86165423-86168378"
"1874","chr2:207375745-207382937","chr5:144939820-144946805"
"1875","chr17:16124900-16143144","chr3:50946971-50947246"
"1876","chr20:27409750-27415954","chr13:51584440-51584668"
"1877","chr4:67449579-67450836","chr5:160127430-160128210"
"1878","chr1:233464787-233469856","chr16:26755422-26780008"
"1879","chr1:135860270-135871550","chr11:68806323-68807672"
"1880","chr6:124651885-124677509","chr13:77000105-77051919"
"1881","chr6:21268305-21308087","chr2:157066595-157082251"
"1882","chr18:48443339-48443646","chr1:265518157-265524404"
"1883","chr3:175512077-175535023","chrX:128550177-128558306"
"1884","chr6:125538240-125569718","chr19:34292209-34312530"
"1885","chr19:34249087-34253181","chr4:131415405-131453028"
"1886","chr10:96672236-96679543","chr13:109457218-109588736"
"1887","chr5:136437825-136471341","chr1:203267382-203300648"
"1888","chr1:143712491-143718900","chr8:124343361-124343815"
"1889","chr10:4624614-4625498","chr5:128714471-128733959"
"1890","chr9:17166589-17167490","chr8:60441497-60471827"
"1891","chr16:19734284-19735661","chr14:22966815-22969439"
"1892","chr2:62377060-62387269","chr18:63784568-63786264"
"1893","chr8:5246848-5260696","chr17:35907623-35909078"
"1894","chrX:119208336-119208618","chr1:221158128-221158208"
"1895","chr10:66891013-66900528","chr12:5625442-5634452"
"1896","chr2:195761079-195795666","chr12:47290206-47292049"
"1897","chr1:7392046-7443859","chr3:11325952-11328601"
"1898","chr14:114582964-114649217","chr8:94718121-94730732"
"1899","chr8:71657493-71663012","chr12:22104174-22104396"
"1900","chr13:100347405-100353039","chr13:100347405-100353039"
"1901","chr4:115840469-115843272","chr10:67695779-67706482"
"1902","chr4:28488037-28495139","chr7:92800674-92800918"
"1903","chr15:48443441-48448185","chr5:160187300-160188351"
"1904","chr6:76591791-76599536","chr1:221158386-221158541"
"1905","chr10:85164768-85171060","chr5:142152201-142154418"
"1906","chr2:45801786-45813991","chr10:71515700-71519615"
"1907","chr1:214562895-214581660","chr18:31445360-31446485"
"1908","chr17:9912158-9929565","chr8:45691134-45743143"
"1909","chr6:76491315-76492176","chr3:161474539-161477887"
"1910","chr18:79530861-79532387","chr20:4698290-4896391"
"1911","chr8:508994-509712","chr19:30869716-30870010"
"1912","chr3:150348098-150382703","chr2:33258536-33287948"
"1913","chr10:65025196-65026738","chr3:81127393-81159096"
"1914","chr1:264674065-264689905","chr6:7547050-7572651"
"1915","chr15:23792824-23793342","chr6:76020953-76031336"
"1916","chr9:113534327-113546234","chr20:12289138-12289354"
"1917","chr1:282194100-282198076","chr13:100665650-100665878"
"1918","chr20:5972508-5975676","chr17:5537447-5571375"
"1919","chr1:203267679-203299256","chr14:106916021-106919203"
"1920","chr4:168213382-168221653","chr5:151944769-151947717"
"1921","chr3:2021173-2025998","chr15:2965953-2966833"
"1922","chr3:33465220-33473531","chr17:79623091-79644806"
"1923","chr17:78922772-78942311","chr9:51400307-51404424"
"1924","chr2:13644132-13658273","chr4:132075419-132113888"
"1925","chr15:55151603-55154467","chr10:35876013-35876397"
"1926","chr10:13944932-13945211","chr4:115820712-115833021"
"1927","chr5:7731454-7751246","chr8:129617811-129627374"
"1928","chr4:131439626-131453028","chr9:67242046-67282025"
"1929","chr3:81127393-81143240","chrX:114104106-114105957"
"1930","chr1:233578229-233581182","chr1:11909589-11910016"
"1931","chr2:5636554-5640909","chr3:140598632-140600075"
"1932","chr6:10961830-10979314","chr1:133407797-133451349"
"1933","chr9:111597035-111618959","chr4:119077003-119083375"
"1934","chr15:34277381-34277914","chr2:27326041-27333634"
"1935","chr10:59294314-59298784","chr8:57791873-57797597"
"1936","chr12:36930749-36931726","chr6:129864989-129890111"
"1937","chr17:48705876-48709477","chr8:100043169-100043748"
"1938","chr1:259421033-259437470","chr20:4691919-4692976"
"1939","chr3:157039863-157040380","chr8:23508992-23534941"
"1940","chr9:61618320-61623019","chr12:9297691-9313769"
"1941","chr15:6286850-6464312","chr7:75586327-75589512"
"1942","chr1:204773090-204780713","chr9:65361368-65364133"
"1943","chr2:113788385-113806098","chr20:4674979-4893337"
"1944","chr17:58017029-58031197","chr11:34495233-34500943"
"1945","chr1:127881908-127887913","chr5:14282912-14297862"
"1946","chr6:132068857-132075882","chrX:20517911-20536573"
"1947","chr1:247931326-247960553","chr19:37629883-37633959"
"1948","chr3:91713775-91725977","chr6:76491315-76492176"
"1949","chr5:128327978-128337440","chr4:64889575-64899587"
"1950","chrX:137706330-137733342","chr20:3191691-3271374"
"1951","chr6:123404372-123405248","chr7:60397574-60408823"
"1952","chr17:694609-764010","chr10:63908528-63915032"
"1953","chr5:50318351-50323609","chr10:96672236-96679543"
"1954","chr1:150830996-150887461","chr10:63332239-63332486"
"1955","chr10:43504523-43509133","chr13:95914250-95932651"
"1956","chr1:246472167-246476440","chr3:37972155-37978632"
"1957","chr4:152265847-152274059","chr12:5360301-5492247"
"1958","chr5:122569106-122593611","chr8:32188561-32189634"
"1959","chr1:244657648-244664389","chr7:124180911-124182706"
"1960","chr9:66618610-66620541","chr6:125538240-125569718"
"1961","chr1:218838080-218844420","chr4:131439626-131453028"
"1962","chr4:2546232-2564215","chr4:115636561-115643263"
"1963","chr1:200606971-200615170","chr9:112005677-112008516"
"1964","chr4:147692061-147692909","chr1:260750978-260751169"
"1965","chr19:34270069-34312530","chr1:255059185-255067230"
