"","ciri2_ids","dcc_ids"
"1483","chr1:201523375-201524041","chr2:38096882-38097500"
"1484","chr19:25866615-25886887","chr1:11910288-11910447"
"1485","chr2:188485333-188486213","chr18:59127738-59129266"
"1486","chr4:131391541-131453028","chr1:188510274-188530025"
"1487","chr17:84872804-84922765","chr17:6794838-6802277"
"1488","chr20:27538479-27544812","chr11:34922140-34932316"
"1489","chr18:77512807-77520779","chr17:65713487-65718285"
"1490","chr8:100006687-100026871","chr1:127238866-127255047"
"1491","chr9:99628957-99630554","chr12:40388299-40397763"
"1492","chr6:104798968-104831076","chr10:67695779-67711884"
"1493","chr18:69647502-69657373","chr7:62929510-62931338"
"1494","chr5:148050939-148057784","chr14:88724076-88775039"
"1495","chr17:76245627-76265943","chr1:15488392-15494771"
"1496","chr17:84936615-84957070","chr10:85169572-85172858"
"1497","chr14:104942288-104946182","chr1:220047471-220049075"
"1498","chr6:21283827-21323737","chr9:61312543-61324138"
"1499","chr19:54786578-54790907","chr9:11194239-11219449"
"1500","chr10:86222510-86227004","chr1:282690649-282701565"
"1501","chr11:70570466-70585055","chr2:18496999-18531203"
"1502","chr13:96986684-97023051","chr6:125538240-125594377"
"1503","chr4:89120376-89134337","chr12:13853368-13853404"
"1504","chr19:25886356-25886887","chr18:1318740-1340371"
"1505","chr5:73961475-73976112","chr6:125438435-125594377"
"1506","chr6:828602-872927","chr12:43438814-43438870"
"1507","chr9:45203455-45205627","chr2:37974029-38014366"
"1508","chr3:62719200-62733674","chr1:48183257-48183454"
"1509","chr1:244718761-244728217","chrX:114016360-114105957"
"1510","chr2:140357774-140387503","chr9:113534327-113545068"
"1511","chr8:123340909-123344508","chr2:80205151-80234308"
"1512","chr1:265331904-265401005","chr5:127160496-127165240"
"1513","chr1:137247124-137264458","chr2:13644132-13658273"
"1514","chr11:32807347-32832388","chr7:73808151-73848871"
"1515","chr4:125734597-125789911","chr3:122130941-122141403"
"1516","chr2:258868022-258932200","chr10:66595570-66597359"
"1517","chr3:55888291-55898385","chr1:221158381-221158580"
"1518","chr20:19752204-19780300","chrX:119208336-119223573"
"1519","chr9:54232163-54248877","chr1:80051009-80051518"
"1520","chr6:60609626-60618957","chr16:21223068-21238306"
"1521","chr8:79330088-79338690","chr18:3175483-3176344"
"1522","chr3:128828512-128865813","chr6:22033342-22038870"
"1523","chr10:67828230-67846913","chr1:259396273-259421082"
"1524","chr1:128239552-128242835","chr1:11907360-11907417"
"1525","chr2:140311231-140324579","chr9:110908611-110925546"
"1526","chr4:182811463-182817396","chr10:108486117-108494849"
"1527","chr12:9309987-9324674","chr14:45668936-45691895"
"1528","chr1:236196243-236198026","chr17:29730437-29731094"
"1529","chr3:152322366-152324968","chr2:187527683-187529234"
"1530","chr5:167486001-167526275","chr1:164025518-164055455"
"1531","chr17:65750062-65781009","chr5:168944838-168947498"
"1532","chr1:244629853-244757847","chr12:39627016-39635912"
"1533","chr1:142849916-142852148","chr10:66897863-66898928"
"1534","chr9:112023471-112027242","chr1:221158618-221158788"
"1535","chr4:28474639-28514174","chr2:154522319-154532393"
"1536","chr13:51600243-51605683","chr17:79373151-79561626"
"1537","chr13:56114438-56183125","chr20:12339749-12342262"
"1538","chr10:110660436-110690679","chr5:100523899-100640984"
"1539","chr5:159074507-159078705","chr16:50483771-50487056"
"1540","chr2:183529282-183555315","chr8:130762665-130768360"
"1541","chr4:150825383-150829741","chr10:776697-783836"
"1542","chr7:60733754-60737965","chr3:54509941-54519757"
"1543","chr17:19160994-19321551","chr20:22822066-22856689"
"1544","chr4:182811463-182826795","chr10:55423343-55436069"
"1545","chr15:23792824-23801848","chr12:13719274-13719362"
"1546","chr6:21539861-21540152","chr4:66193731-66219277"
"1547","chr7:62929510-62978098","chr5:167516581-167558250"
"1548","chr10:71546978-71557193","chr18:2016346-2032491"
"1549","chr6:27858538-27889650","chr19:43119868-43124021"
"1550","chr11:68745884-68750272","chr17:90409044-90424571"
"1551","chr8:53075010-53143722","chr13:101732743-101738842"
"1552","chr4:117422680-117446827","chr4:31569581-31569673"
"1553","chr17:55367271-55374136","chr5:167486001-167526275"
"1554","chr20:27409750-27415954","chr7:120155817-120156218"
"1555","chr2:61171870-61172139","chr3:108833170-108851078"
"1556","chr4:181372550-181375305","chr3:13653718-13653756"
"1557","chr1:166351174-166378796","chr3:67741683-67746121"
"1558","chr6:21268305-21308087","chr11:34611539-34614139"
"1559","chr18:48443339-48443646","chr1:90116534-90126552"
"1560","chr3:175512077-175535023","chr2:257626382-257634977"
"1561","chr6:125538240-125569718","chr6:108573912-108589418"
"1562","chr19:34249087-34253181","chr18:48443339-48531023"
"1563","chr10:96672236-96679543","chr6:4518806-4520635"
"1564","chr3:8562492-8564186","chr11:83939845-83940879"
"1565","chr12:41570063-41580219","chr9:30291177-30322372"
"1566","chr5:136437825-136471341","chr2:113739689-113747247"
"1567","chr1:143712491-143718900","chr8:129123864-129133074"
"1568","chr7:3368026-3372361","chr17:70017678-70019530"
"1569","chr10:66891013-66900528","chr17:79345740-79391846"
"1570","chr1:7392046-7443859","chr1:274688579-274701534"
"1571","chr16:23555919-23573530","chr13:95230647-95348984"
"1572","chr13:100347405-100353039","chr4:6866069-6869642"
"1573","chr17:18304439-18311110","chrX:156486981-156487195"
"1574","chr2:113189774-113198013","chr4:22084945-22085080"
"1575","chr4:115840469-115843272","chr20:32513668-32537033"
"1576","chr4:28488037-28495139","chr10:110101466-110101880"
"1577","chr16:2117271-2128403","chr5:7777226-7780390"
"1578","chr6:76591791-76599536","chr5:148849136-148858258"
"1579","chr10:85164768-85171060","chr18:30875799-30886576"
"1580","chr1:214562895-214581660","chr4:151118221-151124504"
"1581","chr17:9912158-9929565","chr9:19698612-19700134"
"1582","chr1:150871108-150887461","chr15:109125713-109141568"
"1583","chr6:76491315-76492176","chr9:100583715-100588953"
"1584","chr18:79530861-79532387","chr1:198994747-198995342"
"1585","chr8:508994-509712","chr4:8223840-8241173"
"1586","chr6:43278166-43284828","chr1:273721648-273723172"
"1587","chr3:150348098-150382703","chr2:22790074-22792220"
"1588","chr4:58367537-58373171","chr14:46517864-46653955"
"1589","chr13:105693583-105701842","chr10:38712831-38720071"
"1590","chr9:71965845-71982423","chr13:82185980-82190210"
"1591","chr10:65025196-65026738","chr15:54430708-54444565"
"1592","chr1:264674065-264689905","chr3:33465220-33467909"
"1593","chr15:23792824-23793342","chr16:22979368-22980295"
"1594","chr9:113534327-113546234","chr16:20485982-20486327"
"1595","chr20:5972508-5975676","chr1:56366809-56370833"
"1596","chr5:139401645-139421497","chrMT:5812-6019"
"1597","chr18:71790177-71829886","chr4:115104274-115106428"
"1598","chr1:146108193-146109307","chr11:34060062-34073206"
"1599","chr4:168213382-168221653","chr8:22600830-22606721"
"1600","chr14:43420836-43461320","chr19:52162391-52163525"
"1601","chr3:33465220-33473531","chr12:51997167-51998899"
"1602","chr17:78922772-78942311","chr9:45158325-45665135"
"1603","chr15:55151603-55154467","chr17:80521386-80529452"
"1604","chr4:131439626-131453028","chr16:70754390-70761776"
"1605","chr1:23995884-24002194","chr20:5354661-5417666"
"1606","chr11:33952127-33953096","chr5:153593740-153594014"
"1607","chr3:81127393-81143240","chr2:45801786-45859187"
"1608","chr2:5636554-5640909","chr1:221158375-221158534"
"1609","chr6:10961830-10979314","chr3:138074509-138075713"
"1610","chr10:59294314-59298784","chr2:230311167-230317038"
"1611","chr12:36930749-36931726","chr18:69634006-69657373"
"1612","chr3:157039863-157040380","chr11:15472547-15474826"
"1613","chr9:61618320-61623019","chr11:70140138-70156430"
"1614","chr1:154406807-154418787","chr6:124596541-124629605"
"1615","chr1:204773090-204780713","chr18:48443339-48508708"
"1616","chr2:113788385-113806098","chr10:51724607-51739115"
"1617","chr8:5233866-5260696","chr11:34861207-34879143"
"1618","chr6:132068857-132075882","chr4:28457541-28467072"
"1619","chr3:91713775-91725977","chr16:2138232-2171786"
"1620","chr5:128327978-128337440","chr16:23448552-23492639"
"1621","chr10:51724607-51729490","chr9:52057344-52057505"
"1622","chr6:123404372-123405248","chr17:79367996-79383074"
"1623","chr13:83862000-83863692","chr5:73937165-73951450"
"1624","chr5:59143243-59144331","chr3:8547346-8548979"
"1625","chr5:50318351-50323609","chr4:31556795-31559109"
"1626","chr1:150830996-150887461","chr4:96744220-96767151"
"1627","chr14:114139416-114142680","chr13:44907813-44937796"
"1628","chr2:57122253-57179300","chr2:189851149-189853353"
"1629","chr10:57549452-57557666","chr10:85164768-85171060"
"1630","chr4:152265847-152274059","chr4:152265847-152274059"
"1631","chr2:34373875-34476222","chr7:130522030-130524289"
"1632","chr9:66618610-66620541","chr1:278580846-278620822"
"1633","chr6:108514537-108516016","chr14:33012907-33014515"
"1634","chr4:2546232-2564215","chr4:28474639-28514174"
"1635","chr1:200606971-200615170","chr5:160413131-160415922"
"1636","chr1:217835316-217835648","chr1:225201475-225202437"
"1637","chr19:34270069-34312530","chr17:24052253-24058139"
"1638","chr14:43420839-43461320","chr1:201442093-201451005"
"1639","chr17:79573257-79612177","chr14:43420836-43461320"
"1640","chr6:21231540-21235374","chr17:60884961-60886732"
"1641","chr6:109742370-109745287","chr19:54829026-54829919"
"1642","chr8:63332376-63335340","chr2:93575111-93581750"
"1643","chrX:63177769-63195572","chr1:249987417-249988459"
"1644","chr3:7456433-7475230","chr9:37907148-37911079"
"1645","chr2:247883196-247894081","chr11:70810417-70820621"
"1646","chr12:13879069-13884323","chr11:84619089-84638229"
"1647","chr9:11202671-11219449","chr8:100006687-100026871"
"1648","chr5:127620259-127635191","chr1:204960841-204980121"
"1649","chr11:70086253-70096544","chr5:147363511-147368505"
"1650","chr9:112406660-112412113","chr14:9421418-9440942"
"1651","chr9:81204850-81208345","chr9:90936950-90937454"
"1652","chr11:60943399-60956337","chr4:115191293-115197150"
"1653","chr16:26755422-26767549","chr13:100427452-100436465"
"1654","chr16:21223068-21238306","chr20:14319170-14326640"
"1655","chr2:199880862-199882743","chr10:63122068-63124373"
"1656","chr6:29032002-29074704","chr6:137339666-137356445"
"1657","chr5:157901413-157903058","chr12:41570062-41580218"
"1658","chr2:124187476-124205983","chr1:221158381-221158594"
"1659","chr1:275999821-276141673","chr20:5354630-5417635"
"1660","chr8:22804233-22805257","chr4:87090604-87100468"
"1661","chr16:2115374-2128403","chr11:70086253-70096544"
"1662","chr10:61882916-61885796","chrX:99728011-99758593"
"1663","chr1:164931730-164947123","chr18:14595550-14610978"
"1664","chr11:60646798-60656478","chr10:57169809-57172620"
"1665","chrX:157320211-157323891","chr6:22362488-22407626"
"1666","chr2:27326041-27333634","chr3:6464953-6472752"
"1667","chr11:24547990-24550752","chr1:221158398-221158586"
"1668","chr7:18434485-18435878","chr14:106916021-106930939"
"1669","chr1:247743814-247766953","chr3:55888291-55898385"
"1670","chr6:125438435-125594377","chr1:221155305-221155499"
"1671","chr2:34373875-34503654","chr8:79330091-79347379"
"1672","chr8:117144403-117150102","chr8:70317585-70324895"
"1673","chr18:14595550-14643454","chr8:46728894-46730691"
"1674","chr6:73787676-73789019","chr5:50318351-50323609"
"1675","chr17:70309152-70310609","chr3:60744743-60756038"
"1676","chr17:16124900-16129065","chr5:102432516-102434485"
"1677","chr13:57044027-57047903","chr1:244650351-244664389"
"1678","chr4:96744220-96787475","chr8:71336875-71337745"
"1679","chr5:148050939-148054556","chr12:25021141-25021442"
"1680","chr1:190980864-190991049","chr3:112363687-112364197"
"1681","chr3:163592872-163595055","chr10:110157631-110164041"
"1682","chr1:266201079-266206952","chr4:140870957-140876764"
"1683","chr2:47139938-47146434","chr1:221154516-221154762"
"1684","chr10:45771832-45778634","chr1:259479327-259488326"
"1685","chrX:157322637-157323315","chr20:4313236-4504566"
"1686","chr1:243079518-243080161","chr6:104798968-104831076"
"1687","chr10:16706378-16730140","chr19:42917629-42920390"
"1688","chr15:109125713-109141568","chr6:78260959-78298091"
"1689","chr10:94615617-94617077","chr14:46638659-46682037"
"1690","chr1:252539423-252547611","chr10:61882916-61897730"
"1691","chr11:15457479-15474826","chr1:13262070-13268495"
"1692","chr8:82337204-82340165","chr6:137946189-137946580"
"1693","chr16:7126591-7138308","chr4:2546232-2564215"
"1694","chr5:7763385-7780390","chr9:121831708-121862897"
"1695","chr3:56148805-56161165","chr1:166342480-166368428"
"1696","chr17:87758882-87760775","chr8:96202274-96266337"
"1697","chr14:37228632-37254001","chr1:247922780-247960553"
"1698","chr12:43576497-43576734","chr19:56187917-56195289"
"1699","chr10:54806572-54825602","chr9:66618610-66620541"
"1700","chr4:58367537-58485447","chr12:13524227-13527329"
"1701","chr1:142573744-142576627","chr2:225570720-225591523"
"1702","chr10:55423343-55436069","chr10:63890556-63890748"
"1703","chr2:226925637-226926225","chrX:112790638-112794831"
"1704","chr2:247836113-247858291","chr4:168260038-168267184"
"1705","chr1:260791756-260801171","chr4:152939743-152941737"
"1706","chr4:58714647-58739890","chr3:166491792-166492109"
"1707","chr9:43974886-43977575","chr1:266201079-266206952"
"1708","chr17:85036937-85057912","chr1:221183787-221183964"
"1709","chr7:124180911-124182706","chr9:113915934-113928766"
"1710","chr6:1613963-1614878","chr18:81170024-81428974"
"1711","chr18:71141382-71149287","chr5:127620259-127621500"
"1712","chr4:27509136-27524886","chr1:259396273-259409897"
"1713","chr1:21160905-21164430","chr9:82584000-82598718"
"1714","chr1:243014234-243018525","chr2:24067948-24083767"
"1715","chr9:17795244-17796133","chr1:91168476-91905061"
"1716","chr10:3272651-3304937","chr12:24999160-24999851"
"1717","chr11:34612627-34616155","chr16:7577726-7586144"
"1718","chr8:78521649-78538216","chr13:95098506-95128782"
"1719","chr5:62081720-62093458","chr8:109192353-109216053"
"1720","chr1:21149313-21211619","chr10:67736303-67736556"
"1721","chr18:2005294-2038143","chr4:58367537-58373168"
"1722","chr10:776697-783836","chr7:18434485-18435878"
"1723","chr15:48268665-48284550","chr19:34249087-34272192"
"1724","chr9:30291177-30322372","chr10:38712831-38725063"
"1725","chr7:76871323-76873445","chr14:82168512-82184087"
"1726","chr1:251455609-251485480","chr6:108514533-108516012"
"1727","chr2:20649051-20674691","chr15:23792824-23801848"
"1728","chr8:104199588-104202285","chr2:188485333-188486213"
"1729","chr12:9061581-9062262","chr4:31223666-31283358"
"1730","chr2:247836113-247883725","chr19:42800054-42856397"
"1731","chr2:34373875-34517560","chr10:110099775-110101880"
"1732",NA,"chr15:88651499-88659273"
"1733",NA,"chr15:38103484-38103567"
"1734",NA,"chr4:6306138-6317357"
"1735",NA,"chr5:75968777-75975620"
"1736",NA,"chrX:157321814-157323322"
"1737",NA,"chr6:22362488-22376735"
"1738",NA,"chr3:112825170-112832390"
"1739",NA,"chr14:6608144-6622491"
"1740",NA,"chr10:48881282-48881737"
"1741",NA,"chr18:73479863-73498648"
"1742",NA,"chr10:71546978-71557193"
"1743",NA,"chr4:115488752-115492992"
"1744",NA,"chr3:82716131-82725485"
"1745",NA,"chr11:89108654-89110961"
"1746",NA,"chr5:100493404-100640984"
"1747",NA,"chr8:70524346-70532815"
"1748",NA,"chr3:13510410-13522529"
"1749",NA,"chr6:78285568-78298091"
"1750",NA,"chr13:56114438-56129496"
"1751",NA,"chr5:151058283-151058972"
"1752",NA,"chr6:21351085-21354603"
"1753",NA,"chr13:51584440-51584668"
"1754",NA,"chr2:258836959-258843908"
"1755",NA,"chr9:1827743-1828024"
"1756",NA,"chr16:26755422-26780008"
"1757",NA,"chr11:68806323-68807672"
"1758",NA,"chr2:157066595-157082251"
"1759",NA,"chr1:265518157-265524404"
"1760",NA,"chr19:34292209-34312530"
"1761",NA,"chr2:52310449-52313280"
"1762",NA,"chr10:43503195-43504147"
"1763",NA,"chr6:43278166-43284828"
"1764",NA,"chr13:109457218-109588736"
"1765",NA,"chr1:221157853-221157995"
"1766",NA,"chr1:203267382-203300648"
"1767",NA,"chr8:124343361-124343815"
"1768",NA,"chr9:67331634-67341341"
"1769",NA,"chr5:128714471-128733959"
"1770",NA,"chr8:60441497-60471827"
"1771",NA,"chr18:63784568-63786264"
"1772",NA,"chr1:221158128-221158208"
"1773",NA,"chr12:5625442-5634452"
"1774",NA,"chr3:117374371-117382881"
"1775",NA,"chr8:94718121-94730732"
"1776",NA,"chr1:221158113-221158182"
"1777",NA,"chr5:12164990-12165045"
"1778",NA,"chr13:100347405-100353039"
"1779",NA,"chr8:22804233-22805257"
"1780",NA,"chr10:67695779-67706482"
"1781",NA,"chr20:17527452-17557980"
"1782",NA,"chr5:160187300-160188351"
"1783",NA,"chr1:221158386-221158541"
"1784",NA,"chr5:142152201-142154418"
"1785",NA,"chr10:71515700-71519615"
"1786",NA,"chr18:31445360-31446485"
"1787",NA,"chr10:1480444-1493208"
"1788",NA,"chr8:45691134-45743143"
"1789",NA,"chr20:4698290-4896391"
"1790",NA,"chr19:30869716-30870010"
"1791",NA,"chr2:33258536-33287948"
"1792",NA,"chr3:81127393-81159096"
"1793",NA,"chr6:7547050-7572651"
"1794",NA,"chr6:76020953-76031336"
"1795",NA,"chr13:100665650-100665878"
"1796",NA,"chr1:243373401-243376079"
"1797",NA,"chr15:19972055-19973319"
"1798",NA,"chr5:151944769-151947717"
"1799",NA,"chr15:2965953-2966833"
"1800",NA,"chr17:79623091-79644806"
"1801",NA,"chr4:58367537-58373171"
"1802",NA,"chr18:3380629-3400440"
"1803",NA,"chr10:35876013-35876397"
"1804",NA,"chr4:115820712-115833021"
"1805",NA,"chr5:128130304-128136348"
"1806",NA,"chr10:13931236-13933066"
"1807",NA,"chr8:129617811-129627374"
"1808",NA,"chr2:247867227-247868366"
"1809",NA,"chrX:114104106-114105957"
"1810",NA,"chr7:120933030-120946200"
"1811",NA,"chr8:100043169-100043748"
"1812",NA,"chr20:4691919-4692976"
"1813",NA,"chr12:9297691-9313769"
"1814",NA,"chr5:90817794-90827570"
"1815",NA,"chr9:65361368-65364133"
"1816",NA,"chr11:34495233-34500943"
"1817",NA,"chr5:14282912-14297862"
"1818",NA,"chrX:20517911-20536573"
"1819",NA,"chr2:206563072-206570833"
"1820",NA,"chr6:76491315-76492176"
"1821",NA,"chr4:64889575-64899587"
"1822",NA,"chr7:60397574-60408823"
"1823",NA,"chr10:63908528-63915032"
"1824",NA,"chr3:2423174-2425284"
"1825",NA,"chr14:5322896-5323238"
"1826",NA,"chr6:137341775-137350957"
"1827",NA,"chr13:95914250-95932651"
"1828",NA,"chr5:58467569-58467992"
"1829",NA,"chr12:5360301-5492247"
"1830",NA,"chr8:32188561-32189634"
"1831",NA,"chr10:764466-776872"
"1832",NA,"chr7:124180911-124182706"
"1833",NA,"chr4:31194862-31320090"
"1834",NA,"chr6:125538240-125569718"
"1835",NA,"chr4:131439626-131453028"
"1836",NA,"chr9:112005677-112008516"
"1837",NA,"chr6:28235696-28272697"
"1838",NA,"chr10:94083626-94187819"
"1839",NA,"chr20:26421430-26421770"
"1840",NA,"chr1:221158123-221158271"
"1841",NA,"chrX:119115334-119117197"
"1842",NA,"chr1:170450030-170450980"
"1843",NA,"chr12:25021141-25021357"
"1844",NA,"chr18:2005294-2013322"
"1845",NA,"chr4:66214543-66219277"
"1846",NA,"chr9:43968846-43977575"
"1847",NA,"chr6:10920914-10923681"
"1848",NA,"chr2:145485716-145513090"
"1849",NA,"chr15:70790038-70832121"
"1850",NA,"chr1:221183887-221184073"
"1851",NA,"chr8:759958-776054"
"1852",NA,"chr8:117144403-117150102"
"1853",NA,"chr2:34476081-34503654"
"1854",NA,"chr3:117726599-117728604"
"1855",NA,"chr1:203320548-203361782"
"1856",NA,"chr11:31723564-31733245"
"1857",NA,"chr19:34270069-34305849"
"1858",NA,"chr18:69654505-69657373"
"1859",NA,"chr13:83601157-83607039"
"1860",NA,"chr4:10426246-10432690"
"1861",NA,"chr5:144931944-144932532"
"1862",NA,"chr1:221158075-221158230"
"1863",NA,"chr15:48268665-48284550"
"1864",NA,"chr9:75222546-75266966"
"1865",NA,"chr8:508994-509712"
"1866",NA,"chr18:59190041-59192425"
"1867",NA,"chr1:140853792-140854568"
"1868",NA,"chr16:32120310-32121085"
"1869",NA,"chr18:63850233-63850273"
"1870",NA,"chr2:128619074-128668115"
"1871",NA,"chr3:128828512-128865813"
"1872",NA,"chr5:12171585-12172003"
"1873",NA,"chr6:104798968-104846483"
"1874",NA,"chr2:34476081-34559392"
"1875",NA,"chr20:5129033-5131408"
"1876",NA,"chr5:119097703-119129476"
"1877",NA,"chr2:202902838-202905658"
"1878",NA,"chr1:221158163-221158251"
"1879",NA,"chr1:36417425-36419485"
"1880",NA,"chr1:86877736-86888952"
"1881",NA,"chr12:43576497-43576734"
"1882",NA,"chr20:4877673-4956536"
"1883",NA,"chr10:96672236-96722491"
"1884",NA,"chr14:46526210-46655662"
"1885",NA,"chr20:45512674-45553536"
"1886",NA,"chr11:68806320-68807669"
"1887",NA,"chr3:152985421-153050014"
"1888",NA,"chr8:76897417-76904745"
"1889",NA,"chr12:5414850-5502496"
"1890",NA,"chr2:188348239-188364907"
"1891",NA,"chr9:27486557-27511176"
"1892",NA,"chr20:4095106-4118280"
"1893",NA,"chr2:150755405-150756431"
"1894",NA,"chr4:58714645-58748926"
"1895",NA,"chr1:174609600-174613577"
"1896",NA,"chr1:185263914-185267832"
"1897",NA,"chr4:131366412-131382968"
"1898",NA,"chr12:24991053-24992274"
"1899",NA,"chr12:9061581-9062262"
"1900",NA,"chr1:1841452-1846589"
"1901",NA,"chr7:70688610-70697117"
"1902",NA,"chrX:112033981-112050600"
"1903",NA,"chr6:104828874-104846483"
"1904",NA,"chr15:51915280-51944899"
"1905",NA,"chr10:11101237-11384763"
"1906",NA,"chr9:73773518-73799430"
"1907",NA,"chr6:125523808-125524984"
"1908",NA,"chr3:117632930-117633231"
"1909",NA,"chr9:81216557-81222354"
"1910",NA,"chr1:175646900-175650721"
"1911",NA,"chr7:27108142-27134842"
"1912",NA,"chr8:71367383-71368241"
"1913",NA,"chr17:76245627-76265943"
"1914",NA,"chr10:48452001-48470732"
"1915",NA,"chr1:242716557-242737019"
"1916",NA,"chr11:31974630-31979720"
"1917",NA,"chr2:34574151-34576926"
"1918",NA,"chr8:123192708-123194761"
"1919",NA,"chr9:97936624-97936683"
"1920",NA,"chr9:73752937-73773659"
"1921",NA,"chr15:70121769-70139170"
"1922",NA,"chr17:5549539-5549665"
"1923",NA,"chr1:243052191-243058963"
"1924",NA,"chr1:142192435-142194379"
"1925",NA,"chr17:54298407-54301447"
"1926",NA,"chrX:157321365-157321650"
"1927",NA,"chr4:168219620-168221653"
"1928",NA,"chr5:64346707-64358597"
"1929",NA,"chr20:4892998-4939673"
"1930",NA,"chr8:119447348-119465058"
"1931",NA,"chr1:177129021-177144122"
"1932",NA,"chr11:32807347-32832388"
"1933",NA,"chr15:110234718-110248309"
"1934",NA,"chr14:45646865-45647772"
"1935",NA,"chr10:40742415-40743392"
"1936",NA,"chr2:34373875-34462592"
"1937",NA,"chr17:87758882-87767170"
"1938",NA,"chr4:181153728-181214993"
"1939",NA,"chr1:154405931-154447475"
"1940",NA,"chrMT:6777-6936"
"1941",NA,"chr16:50483767-50487052"
"1942",NA,"chr10:4183171-4191496"
"1943",NA,"chr16:3068022-3072642"
"1944",NA,"chr17:29730437-29737981"
"1945",NA,"chr5:122655270-122671094"
"1946",NA,"chr5:168985430-168991261"
"1947",NA,"chr6:144211592-144225627"
"1948",NA,"chr2:33252541-33287948"
"1949",NA,"chr19:37195834-37203485"
"1950",NA,"chr6:10961830-10979314"
"1951",NA,"chr9:99266783-99267021"
"1952",NA,"chr9:10347615-10349027"
"1953",NA,"chr17:38026513-38080864"
"1954",NA,"chr4:49201155-49220556"
"1955",NA,"chr5:136420692-136447778"
"1956",NA,"chr17:18304439-18311110"
"1957",NA,"chr1:150887401-150961642"
"1958",NA,"chr6:54522274-54530157"
"1959",NA,"chr1:166351174-166368428"
"1960",NA,"chr6:21268305-21308087"
"1961",NA,"chr18:63775736-63777031"
"1962",NA,"chr20:32513668-32523997"
"1963",NA,"chr1:221158194-221158257"
"1964",NA,"chr17:65826669-65857795"
"1965",NA,"chr8:127529769-127530047"
"1966",NA,"chr1:135860270-135871550"
"1967",NA,"chr13:50211625-50220923"
"1968",NA,"chr1:11913282-11913470"
"1969",NA,"chr13:57308610-57315386"
"1970",NA,"chr2:248770225-248811031"
"1971",NA,"chr10:40742663-40742999"
"1972",NA,"chr10:86222510-86227004"
"1973",NA,"chr6:45526457-45537399"
"1974",NA,"chr1:221158158-221158255"
"1975",NA,"chr2:20488617-20531444"
"1976",NA,"chr19:10873491-10932411"
"1977",NA,"chr9:113534378-113545068"
"1978",NA,"chr9:53915311-53926159"
"1979",NA,"chr17:79345740-79373256"
"1980",NA,"chr7:144136856-144141031"
"1981",NA,"chr1:217779008-217782988"
"1982",NA,"chr14:106492370-106500203"
"1983",NA,"NW_007906843.1:36896-37025"
"1984",NA,"chr1:125135342-125151462"
"1985",NA,"chr2:56451097-56456188"
"1986",NA,"chr11:53197531-53202367"
"1987",NA,"chr20:50659751-50699734"
"1988",NA,"chr4:183483025-183487172"
"1989",NA,"chr1:264674065-264689905"
"1990",NA,"chr10:94292693-94320863"
"1991",NA,"chr18:77512807-77520779"
"1992",NA,"chr20:7974112-7975468"
"1993",NA,"chr7:102723273-102723586"
"1994",NA,"chr17:79352356-79391846"
"1995",NA,"chr4:152921913-152925673"
"1996",NA,"chr12:40329454-40332371"
"1997",NA,"chr1:91671407-91673515"
"1998",NA,"chr10:626473-633049"
"1999",NA,"chr5:12145855-12145899"
"2000",NA,"chr1:59297444-59306821"
"2001",NA,"chr10:29318809-29319752"
"2002",NA,"chr18:81418662-81428974"
"2003",NA,"chr16:14184372-14186953"
"2004",NA,"chr9:113534327-113546234"
"2005",NA,"chr1:127025462-127025957"
"2006",NA,"chr17:36602134-36627167"
"2007",NA,"chr3:162841402-162841778"
"2008",NA,"chr3:3399474-3414759"
"2009",NA,"chr2:189723524-189729005"
"2010",NA,"chr15:37171042-37182319"
"2011",NA,"chr1:276011500-276141673"
"2012",NA,"chr3:145660598-145831981"
"2013",NA,"chr1:6804365-6816920"
"2014",NA,"chr5:73961475-73976112"
"2015",NA,"chr1:43797777-43806044"
"2016",NA,"chr10:48460656-48484868"
"2017",NA,"chr14:64742511-64994485"
"2018",NA,"chr5:141112281-141286134"
"2019",NA,"chrMT:7998-8076"
"2020",NA,"chr1:207005330-207016489"
"2021",NA,"chr12:5414844-5502490"
"2022",NA,"chr5:88565081-88573259"
"2023",NA,"chr8:104192886-104202285"
"2024",NA,"chr6:2599223-2605598"
"2025",NA,"chr1:2425879-2452054"
"2026",NA,"chrX:157319898-157320063"
"2027",NA,"chr1:236196243-236198026"
"2028",NA,"chr2:20507150-20531444"
"2029",NA,"chr11:68722906-68725314"
"2030",NA,"chr9:67242046-67257543"
"2031",NA,"chr6:135528658-135538817"
"2032",NA,"chrY:572537-573919"
"2033",NA,"chr1:221158116-221158198"
"2034",NA,"chr17:84855705-84901793"
"2035",NA,"chr9:61618320-61623019"
"2036",NA,"chr1:221158106-221158206"
"2037",NA,"chr7:73834044-73848871"
"2038",NA,"chr1:203272587-203272910"
"2039",NA,"chr1:221192972-221193334"
"2040",NA,"chr17:19160994-19321551"
"2041",NA,"chr9:92859987-92880445"
"2042",NA,"chr19:37135068-37156867"
"2043",NA,"chr5:155850980-155851664"
"2044",NA,"chr17:5511386-5548199"
"2045",NA,"chr19:33010738-33073342"
"2046",NA,"chr1:221158193-221158256"
"2047",NA,"chr2:202479064-202480189"
"2048",NA,"chrX:144328480-144330480"
"2049",NA,"chr4:168499186-168517342"
"2050",NA,"chr2:113124837-113174590"
"2051",NA,"chr14:106153575-106161579"
"2052",NA,"chr7:118685128-118884100"
"2053",NA,"chr17:79324086-79324260"
