"","ciri2_ids","dcc_ids"
"1484","chr10:16769713-16774652","chr5:117716189-117725823"
"1485","chr2:128562842-128636580","chr11:79611540-79611741"
"1486","chr20:12339749-12342262","chr2:188269009-188309036"
"1487","chr7:137274286-137281978","chr4:117422680-117446827"
"1488","chr18:3397653-3400440","chr1:247944245-247960553"
"1489","chr5:135596270-135608345","chr2:117666300-117666646"
"1490","chr16:71013767-71016529","chr1:128239552-128243030"
"1491","chr17:5555491-5571375","chr9:119309035-119311107"
"1492","chr2:187527683-187529234","chr4:144584805-144605764"
"1493","chr2:226925637-226963787","chr2:172312783-172322184"
"1494","chr10:46101744-46129892","chr14:38413673-38421835"
"1495","chr8:19886208-19890764","chr11:24527899-24550752"
"1496","chr8:130367266-130370921","chr14:104958186-104960143"
"1497","chr17:79605899-79644806","chr9:93374434-93374538"
"1498","chr19:34249087-34312530","chr2:197906758-197913548"
"1499","chr12:589609-591296","chr9:30099113-30122634"
"1500","chr4:125762257-125764188","chr2:199880862-199882743"
"1501","chr19:34292209-34372833","chrX:137705337-137736959"
"1502","chr2:197906758-197913548","chr6:3807346-4520635"
"1503","chr5:7763385-7798747","chr3:13510410-13554106"
"1504","chr8:64739402-64749357","chr3:150002101-150014299"
"1505","chr15:70790038-70832121","chr10:106264856-106265494"
"1506","chr14:37251286-37254001","chr9:54232163-54235344"
"1507","chr12:22237823-22238433","chr17:79367996-79391846"
"1508","chr5:58467569-58467992","chr4:182569250-182594233"
"1509","chr4:62265575-62278188","chr1:255685048-255694514"
"1510","chr2:39021037-39042852","chr8:127529747-127530025"
"1511","chr8:60917720-60920949","chr9:94463647-94474809"
"1512","chr8:94725468-94730732","chr7:137274286-137281978"
"1513","chr9:73766839-73773659","chr9:66993271-66995647"
"1514","chr7:76229137-76229533","chr2:34491467-34534125"
"1515","chr7:114608925-114611317","chr1:267063007-267092775"
"1516","chr2:38006903-38014366","chr6:137345414-137359178"
"1517","chr15:23792824-23830058","chr17:79775882-79789485"
"1518","chr14:37238505-37262083","chr2:185599195-185617434"
"1519","chr3:156775155-156778136","chr6:107124896-107135275"
"1520","chr2:95020979-95029068","chr3:21721366-21745565"
"1521","chr18:36244090-36271261","chr1:185306404-185307538"
"1522","chr5:155691684-155709264","chr9:113814772-113846055"
"1523","chr13:100885656-100893577","chr1:281825348-281857037"
"1524","chr9:37099083-37117919","chr17:63860368-63879166"
"1525","chr13:95167819-95208329","chr17:52410841-52555114"
"1526","chr20:27535432-27544812","chr8:47303909-47306590"
"1527","chr8:53142366-53143722","chr3:92214758-92215165"
"1528","chr12:24995592-24999882","chr18:48853173-48874963"
"1529","chr4:31220330-31320090","chr16:80780733-80793376"
"1530","chr2:38096882-38110573","chr5:144931944-144942704"
"1531","chr8:33312321-33335423","chr14:15086543-15091475"
"1532","chr5:48574660-48591948","chr17:79367996-79612177"
"1533","chr1:192952650-192955267","chr12:24285582-24285875"
"1534","chr2:183520240-183535861","chr7:37122732-37131623"
"1535","chr17:5524117-5548199","chr1:278679022-278701866"
"1536","chr2:80215799-80234308","chr1:90146874-90148116"
"1537","chr5:144916446-144918979","chr6:4298605-4315062"
"1538","chr17:79633104-79644806","chr9:96769379-96775060"
"1539","chr7:47865531-47889037","chr8:60441497-60482747"
"1540","chr13:85397122-85399509","chr15:36823412-36828644"
"1541","chr13:60462943-60473062","chr12:43501060-43510832"
"1542","chr1:128501692-128526760","chr16:2138232-2166520"
"1543","chr18:77466020-77520779","chr3:33465220-33503687"
"1544","chr3:128863086-128865813","chr1:281361991-281371644"
"1545","chr1:229611450-229616057","chr5:167516581-167526275"
"1546","chr5:168944838-168947498","chr1:256607892-256646244"
"1547","chr6:4298605-4315062","chr5:100493404-100523952"
"1548","chr11:72245130-72274521","chr13:52565958-52566266"
"1549","chr16:32347403-32355385","chr9:111597035-111632154"
"1550","chr17:1395222-1416266","chr13:32453777-32469550"
"1551","chr2:123582304-123600232","chr7:114523676-114540933"
"1552","chr7:141824553-141832801","chr7:18416266-18417952"
"1553","chr3:111250424-111251407","chr1:91058531-91069789"
"1554","chr4:66195236-66207619","chr19:37135068-37156898"
"1555","chr15:52370515-52375430","chr12:9273125-9313769"
"1556","chr18:70254197-70255206","chr11:24547990-24550752"
"1557","chr6:76020953-76031336","chr2:247883196-247894081"
"1558","chr18:48505040-48531023","chr1:247922780-247945662"
"1559","chr1:77872644-77874388","chr11:84369373-84379343"
"1560","chr16:21142668-21143130","chrMT:5823-6021"
"1561","chr12:24505864-24524704","chr11:68652290-68672983"
"1562","chr8:127942401-127962136","chr10:4624614-4629886"
"1563","chr9:99266783-99267021","chr3:8887351-8892631"
"1564","chr6:72537858-72538290","chr18:17300168-17312861"
"1565","chr12:43501060-43576734","chr20:27409754-27415954"
"1566","chr12:1793318-1793869","chr5:160147809-160148528"
"1567","chr20:5129033-5131408","chr1:163182618-163216364"
"1568","chr19:37135068-37156898","chr3:423701-431925"
"1569","chr5:167516581-167558250","chr5:8794167-8810643"
"1570","chr18:59190041-59209831","chr1:226132714-226139368"
"1571","chr1:185263914-185267832","chr1:227643679-227883978"
"1572","chr4:125771760-125789911","chr1:11907362-11907461"
"1573","chr2:166406958-166423542","chr19:34249087-34253181"
"1574","chr8:118143941-118148793","chr18:2445774-2446986"
"1575","chr4:158144372-158166045","chr1:220042074-220049075"
"1576","chr17:54298407-54301447","chr20:4674502-4939729"
"1577","chr3:21721366-21745565","chr2:208198684-208203924"
"1578","chr3:3413579-3414759","chr13:83813058-83819669"
"1579","chr17:80521386-80529452","chr3:111366210-111376286"
"1580","chr4:57387152-57396104","chr8:117318623-117325025"
"1581","chr15:52383307-52387851","chr6:10555635-10555678"
"1582","chr12:41157218-41200958","chr12:628708-632694"
"1583","chr1:259396273-259402838","chr14:45668936-45683858"
"1584","chr16:50483768-50487053","chr18:64733151-65391400"
"1585","chr17:90327972-90334785","chr9:73798311-73799430"
"1586","chr19:34227324-34241861","chr13:89163767-89176307"
"1587","chr16:2138232-2166520","chr1:15488392-15526167"
"1588","chr1:259396273-259421082","chr1:204836742-204842017"
"1589","chr9:81216557-81222354","chr18:59190041-59209831"
"1590","chr15:109125713-109168413","chr14:72953915-72955327"
"1591","chr9:66993271-66995647","chr4:66227935-66230767"
"1592","chr4:65585304-65613754","chr11:60943399-60956337"
"1593","chr9:54232163-54257387","chr1:221158103-221158203"
"1594","chr12:40388299-40397763","chr1:260490864-260507970"
"1595","chr17:26968192-26969252","chr5:160066006-160070914"
"1596","chr8:94718121-94730732","chr17:694609-728329"
"1597","chr6:72418120-72421935","chr2:94708675-94720889"
"1598","chr3:10659684-10663946","chr9:20817077-20839897"
"1599","chr11:79763901-79778947","chr19:34298523-34346224"
"1600","chr4:56642814-56643659","chr6:871525-894714"
"1601","chr14:106153575-106161579","chr18:17404077-17502228"
"1602","chr15:469053-543048","chr3:80718406-80732927"
"1603","chr4:22084945-22091386","chr5:155691489-155709264"
"1604","chr14:113271542-113314869","chr1:164931730-164947123"
"1605","chr8:46716191-46730691","chr2:140592437-140597578"
"1606","chr12:47286246-47286938","chr3:51187491-51198927"
"1607","chr5:103106261-103172127","chr2:128599095-128636642"
"1608","chr9:38014670-38022569","chr12:38068945-38075574"
"1609","chr4:127663314-127709016","chr1:222252163-222252720"
"1610","chr9:94463647-94504892","NW_007906770.1:52186-62184"
"1611","chr1:20022792-20047889","chr1:59297444-59339853"
"1612","chr20:5090501-5090805","chr5:144910322-144932532"
"1613","chr19:34249087-34272145","chr4:27509136-27585352"
"1614","chr3:59653911-59680308","chr1:90116534-90120765"
"1615","chr2:223285167-223304322","chr8:122682237-122684660"
"1616","chr3:44500847-44522988","chr4:150711832-150749902"
"1617","chr2:183520240-183542215","chr8:127971477-127991861"
"1618","chr3:59648496-59680308","chr9:112317485-112342454"
"1619","chr13:83634263-83660292","chr1:2839790-2849731"
"1620","chr17:65735987-65781009","chr8:79330091-79338693"
"1621","chr1:12128638-12158667","chr5:105182877-105187360"
"1622","chr1:198994747-198995342","chr5:75990187-76011558"
"1623","chr5:129413066-129491380","chr1:246648294-246649407"
"1624","chr10:66812207-66822005","chr5:147917280-147918376"
"1625","chr2:150838385-150846727","chr9:119776845-119792090"
"1626","chr10:66897863-66898928","chr13:52568629-52573994"
"1627","chr4:87090604-87100468","chr8:122473237-122490342"
"1628","chr18:81821141-81836279","chr17:55297976-55307299"
"1629","chr15:18543453-18544522","chr1:222619896-222621077"
"1630","chr4:152921913-152925673","chr13:57044027-57047903"
"1631","chr18:6047215-6051719","chr10:86175962-86195240"
"1632","chr10:63840631-63841166","chr4:150781208-150803194"
"1633","chr19:56187917-56195289","chr2:113177840-113192625"
"1634","chr10:61476849-61498597","chr2:123163417-123170775"
"1635","chr4:123873802-123876481","chr4:50180977-50200342"
"1636","chr14:44440261-44456717","chr5:160154166-160154378"
"1637","chr4:114879427-114880228","chr4:117422680-117442928"
"1638","chr9:20826561-20849380","chr20:31723858-31736111"
"1639","chr1:80443035-80446422","chr9:54232163-54248877"
"1640","chr5:57335882-57336829","chr8:126342346-126390804"
"1641","chr15:33610716-33637119","chr20:50725400-50764570"
"1642","chr2:18514668-18531203","chr3:22198808-22259630"
"1643","chr6:22033342-22038870","chr13:89507199-89508479"
"1644","chr13:100885656-100893629","chr4:161558059-161568012"
"1645","chr1:276011500-276141673","chr14:43420839-43461320"
"1646","chrX:4856245-4898806","chr1:21142145-21164430"
"1647","chr5:73937165-73976112","chr1:221157849-221158122"
"1648","chr12:8349428-8356308","chr1:234383455-234538951"
"1649","chr9:96769379-96775060","chr1:221157535-221157649"
"1650","chr6:144189453-144275272","chr4:626662-642336"
"1651","chr1:219592036-219638528","chr5:29851601-29865341"
"1652","chr5:7777226-7780390","chr1:204975105-204980121"
"1653","chrX:20517911-20536573","chr12:25020171-25021054"
"1654","chr18:61335536-61340634","chr1:139943398-139956356"
"1655","chr17:77176705-77178100","chr13:97022518-97023051"
"1656","chr16:62023411-62026513","chr20:13906484-13921285"
"1657","chr7:137226465-137281978","chr3:159751269-159751322"
"1658","chr18:79813606-79815529","chr1:188510274-188516444"
"1659","chr18:63843748-63844188","chrMT:4581-4833"
"1660","chr10:16724062-16730140","chr17:9875749-9888385"
"1661","chr4:99489315-99494425","chr3:128863086-128865813"
"1662","chr17:5563519-5571375","chr1:255942367-255958835"
"1663","chr2:28986099-29006321","chr3:124319573-124328736"
"1664","chr14:106916021-106930939","chr11:10020678-10022991"
"1665","chr5:120593535-120616745","chr11:60383243-60388137"
"1666","chr8:72221714-72261300","chr19:61706070-61823125"
"1667","chr6:125523808-125594377","chr4:6164583-6169550"
"1668","chr2:224794357-224803455","chr19:25886356-25903940"
"1669","chr4:27509136-27563899","chr1:59304990-59339853"
"1670","chr10:61882916-61897730","chr6:86842054-86849086"
"1671","chr13:113832448-113844645","chr6:109764831-109818074"
"1672","chr2:188269009-188286112","chr3:59653911-59680308"
"1673","chr7:62929510-62949077","chr4:115840469-115843272"
"1674","chr4:8223840-8239403","chr1:12128638-12158667"
"1675","chr11:66793795-66809178","chr5:119207376-119211535"
"1676","chr5:160138672-160148072","chr17:19160994-19417560"
"1677","chr15:837322-852690","chr14:37579854-37584371"
"1678","chrY:562326-562757","chr3:59678949-59680308"
"1679","chr15:25905491-25921639","chr6:21301779-21308087"
"1680","chr5:113906799-113935267","chr9:71954951-71960153"
"1681","chr2:141024600-141026192","chr18:60434189-60434731"
"1682","chr4:98988352-98989621","chr1:11913317-11913610"
"1683","chr18:14595550-14616707","chr1:20022792-20047889"
"1684","chr7:74258330-74259380","chr3:21782079-21792112"
"1685","chr18:44477275-44483422","chr8:87521066-87531662"
"1686","chr1:140131618-140142798","chr1:165646261-165654319"
"1687","chr18:72571325-72597936","chr14:84719215-84751768"
"1688","chr14:84892097-84893363","chr6:76620895-76626199"
"1689","chr14:106551725-106621252","chr6:122210479-122230095"
"1690","chr17:79367996-79391846","chr2:117545216-117666646"
"1691","chr4:96732982-96787475","chr9:82580816-82598718"
"1692","chr8:87543960-87550389","chr3:21859562-21904269"
"1693","chr5:160187300-160188351","chr12:24214820-24215164"
"1694","chr18:48443339-48508708","chr4:29740458-29745262"
"1695","chr7:140828965-140855908","chr7:114550936-114611317"
"1696","chr3:8887351-8892631","chr2:11729894-11747274"
"1697","chr6:76616895-76626199","chr13:100665647-100665875"
"1698","chr6:76455340-76492176","chr4:3972586-3976284"
"1699","chr3:11394659-11396393","chr3:82723344-82725485"
"1700","chr18:75203861-75207308","chr19:11208179-11209517"
"1701","chr7:27108142-27134842","chr1:220015523-220016193"
"1702","chr2:34491471-34503654","chr1:221158380-221158578"
"1703","chr1:161928871-161932898","chr2:247853847-247883725"
"1704","chr2:110186521-110194376","chr1:141053114-141055207"
"1705","chr1:15488392-15526167","chr18:14595550-14616707"
"1706","chr1:163182618-163216364","chr17:63700912-63716786"
"1707","chr7:73834044-73848871","chr1:282490425-282498880"
"1708","chr8:122172478-122174075","chrX:13905156-13917538"
"1709","chr10:48165219-48200848","chr1:164025518-164064815"
"1710","chr15:23840157-23853169","chr13:73024012-73024080"
"1711","chr2:187048486-187051162","chr14:10419799-10420720"
"1712","chr8:70317585-70324895","chr9:10683822-10690477"
"1713","chr1:241126635-241139602","chr18:81289815-81428974"
"1714","chr16:3060713-3064512","chr16:83037947-83050935"
"1715","chr1:204830814-204842017","chr8:64739402-64749357"
"1716","chr4:6306138-6317357","chr1:221158395-221158583"
"1717","chr18:59190041-59192425","chr13:34399886-34400364"
"1718","chr4:33929479-33934304","chr2:2769668-2779098"
"1719","chr7:138002505-138021168","chr6:108797786-108802113"
"1720","chr17:43258446-43290432","chr2:33950934-33955969"
"1721","chr5:167486001-167615430","chr11:65826766-65827214"
"1722","chr5:122655270-122678330","chr13:56096834-56129496"
"1723","chr2:252807923-252811538","chr2:188378866-188380644"
"1724","chr19:34298523-34312530","chr1:200899066-201028171"
"1725","chr9:81232085-81233665","chr12:38352699-38354272"
"1726","chr14:4178531-4182331","chr17:58006111-58031197"
"1727","chr3:54547246-54554495","chr15:39638281-39649001"
"1728","chr12:30068980-30083826","chr9:61312543-61318404"
"1729","chr1:77847267-77855727","chr3:21828368-21904269"
"1730","chr2:188269009-188301124","chrX:1729687-1730287"
"1731","chr9:66885432-66889912","chr1:251455609-251463748"
"1732","chr2:225348168-225352508","chrMT:4583-4832"
"1733","chr4:168219620-168221653","chr11:87898055-87899561"
"1734","chr4:66322916-66349158","chr5:166038321-166042679"
"1735","chr20:14319170-14326640","chr3:165333441-165339326"
"1736","chr3:67741683-67746121","chr8:116574584-116577330"
"1737","chr11:34879058-34932316","chr9:7957095-8015956"
"1738","chr5:24473219-24487203","chr16:2117271-2126628"
"1739","chr8:70339051-70352964","chr1:114304821-114311513"
"1740","chr17:55289395-55290249","chr12:24991938-24992494"
"1741","chr2:62481428-62490107","chr18:1390334-1390593"
"1742","chr8:45603210-45619713","chr7:74333372-74358584"
"1743","chr2:247853847-247883725","chr11:60646593-60646733"
"1744","chr20:50659751-50687868","chr1:162684057-162691242"
"1745","chrX:4856245-4864966","chr10:93451477-93471445"
"1746","chr5:142152201-142154418","chr6:125438558-125594377"
"1747","chr7:37119218-37166449","chr1:241126635-241139602"
"1748","chr2:174336860-174342089","chr6:36764013-36766059"
"1749","chr1:215934081-215939788","chr12:24991053-24992257"
"1750","chr15:70790038-70803614","chr4:133073964-133112238"
"1751","chr4:150726972-150749902","chr19:34249087-34272145"
"1752","chr17:79623091-79644806","chr7:140828965-140855908"
"1753","chr17:5532157-5571375","chr1:116643750-116660509"
"1754","chr11:71069746-71074618","chr1:221158043-221158126"
"1755","chr10:59423266-59441831","chr14:92057226-92077027"
"1756","chr2:45778706-45813991","chr8:104504801-104514522"
"1757","chr10:94292693-94314584","chr10:840239-841809"
"1758","chr10:48452001-48522898","chr3:149754796-149798051"
"1759","chr10:48452001-48470732","chr12:38604141-38611817"
"1760","chr5:92962208-92983896","chr10:46101744-46129892"
"1761","chr11:24479964-24498116","chr18:6047215-6051719"
"1762","chr2:189383399-189395748","chr15:57348408-57351717"
"1763","chr9:98245065-98252082","chr10:81765459-81766099"
"1764","chr11:34879058-34922336","chr10:29318809-29333371"
"1765","chr6:91938501-91961861","chr20:43092420-43093954"
"1766","chr18:63784568-63786264","chr9:100575892-100588953"
"1767","chr14:2977679-3011669","chr6:125523808-125553497"
"1768","chr12:9309987-9313769","chr14:5014211-5014267"
"1769","chr10:574395-593608","chr1:281834156-281857037"
"1770","chr4:155716221-155718729","chr2:197721357-197837159"
"1771","chr12:25442325-25454041","chr10:57549452-57563686"
"1772","chr5:74785868-74786848","chr12:40816701-40823128"
"1773","chr4:96744220-96767151","chr1:221158096-221158196"
"1774","chr2:34491467-34534125","chr15:2544657-3226629"
"1775","chr14:92057227-92077028","chr19:34270069-34312530"
"1776","chr1:28362167-28391305","chr1:184008119-184017761"
"1777","chr6:28235696-28272697","chr5:171771431-171771961"
"1778","chr3:94396940-94398038","chr1:143071165-143073061"
"1779","chr10:48109533-48125139","chr18:15200688-15217228"
"1780","chr15:39638281-39649001","chr16:8356487-8368671"
"1781","chr8:60562328-60579877","chr17:79345740-79396859"
"1782","chr9:92360876-92382401","chr5:163070742-163071773"
"1783","chr2:33258536-33314248","chr6:104844523-104846483"
"1784","chr10:1484236-1485251","chr2:140357774-140387503"
"1785","chr9:67242046-67257543","chr10:16769713-16774652"
"1786","chr8:65282796-65283243","chr6:123404372-123405248"
"1787","chr5:36566782-36596726","chr10:59423266-59441831"
"1788","chr8:39790059-39807952","chr8:33312321-33317709"
"1789","chr6:871525-907083","chr8:13085939-13090209"
"1790","chr17:79373151-79561626","chr10:57508985-57541484"
"1791","chr2:128562842-128636642","chr1:126188351-126195625"
"1792","chr15:51896716-51944899","chr6:125550201-125594377"
"1793","chr12:29985632-29988732","chr12:39719713-39721351"
"1794","chr14:60538626-60539431","chr2:237830424-237851960"
"1795","chr10:11626519-11627228","chr2:188301023-188330330"
"1796","chr15:25331703-25333342","chr1:204959173-204980121"
"1797","chr6:144211592-144225627","chr12:39423519-39432256"
"1798","chr10:62566642-62575768","chr19:21448162-21457761"
"1799","chr11:87898055-87899561","chr11:61121301-61122547"
"1800","chr1:267063007-267092775","chr13:60462943-60484400"
"1801","chr13:98386342-98399944","chr5:135489772-135490037"
"1802","chr6:136059672-136091144","chrMT:5804-6011"
"1803","chr19:43205060-43206857","chr12:8459496-8461189"
"1804","chr11:79361488-79399831","chr12:9309987-9313769"
"1805","chr6:19003638-19027905","chr8:5246848-5260696"
"1806","chr19:30869716-30883569","chr4:66322916-66349158"
"1807","chr4:14177520-14226672","chr14:37238505-37262083"
"1808","chr2:2857571-2865574","chr1:221158168-221158256"
"1809","chr9:69896362-69899911","chr1:177253840-177254816"
"1810","chr11:34861207-34879143","chr2:240854068-240867796"
"1811","chr20:8006289-8019015","chr17:84881616-84922765"
"1812","chr8:64724416-64749357","chr17:5587826-5591590"
"1813","chr9:11209034-11219449","chr15:55151603-55178994"
"1814","chr1:90116534-90126552","chr1:11910424-11910617"
"1815","chr1:265518157-265524404","chr8:118287714-118292661"
"1816","chr7:60397574-60408823","chrX:119152559-119152714"
"1817","chrX:111157460-111163744","chr18:30425766-30476017"
"1818","chr7:26522315-26526603","chr4:152526403-152536014"
"1819","chr10:95288570-95299099","chr10:71322147-71323079"
"1820","chr2:248222990-248253593","chr14:37228632-37262083"
"1821","chr4:58714647-58725647","chr9:115504262-115504351"
"1822","chr17:10096739-10124159","chr5:128327978-128337440"
"1823","chr10:18396548-18408534","chr8:122172478-122174075"
"1824","chr15:61665894-61683055","chr17:85036937-85581616"
"1825","chr13:113832448-113847832","chr18:16457814-16458027"
"1826","chr1:157422218-157440238","chr16:32347403-32355385"
"1827","chr1:247922780-247960553","chr17:43258446-43270450"
"1828","chrX:51958187-52025855","chr5:148844953-148847692"
"1829","chr1:200648164-200672411","chr2:34491471-34503654"
"1830","chr2:154520979-154532393","chr11:79763901-79778947"
"1831","chr7:64953167-64961215","chrX:63177769-63195572"
"1832","chr7:109055032-109071915","chr17:27592203-27602936"
"1833","chr7:140415139-140417547","chr1:140044382-140142798"
"1834","chr9:67134207-67136594","chr17:16227217-16229996"
"1835","chr2:227293654-227302440","chr15:12241599-12412789"
"1836","chr1:177391988-177397572","chr5:122569106-122593611"
"1837","chr4:64889575-64899587","chr14:37251286-37254001"
"1838","chr7:73808151-73848871","chr8:72065616-72067595"
"1839","chr10:62566642-62581037","chr4:49207203-49287862"
"1840","chr1:207005330-207016489","chr14:60581951-60586776"
"1841","chr17:79382994-79566717","chr12:589609-591296"
"1842","chr4:158160946-158166045","chr2:183520240-183542215"
"1843","chr1:143143055-143143524","chr14:60538626-60539431"
"1844","chr8:117318623-117334586","chr1:45923228-45983943"
"1845","chr10:57610281-57611309","chr3:157028112-157040380"
"1846","chr19:2506536-2531261","chr4:40076416-40085763"
"1847","chr3:82723344-82725485","chr7:2558105-2558739"
"1848","chr12:51582921-51592889","chr14:81556164-81560858"
"1849","chr3:2057181-2060164","chr19:32527921-32528958"
"1850","chr6:2599223-2605598","chr20:13906484-13912191"
"1851","chr1:2839790-2849731","chr2:157066595-157105004"
"1852","chr2:174330965-174342089","chr5:105185997-105187360"
"1853","chr5:144910322-144932532","chr2:227687641-227700240"
"1854","chr6:136430192-136436620","chr20:3216411-3238536"
"1855","chr15:59249769-59268908","chr16:3060713-3064512"
"1856","chr9:52047050-52048745","chr2:56061126-56069928"
"1857","chr2:216341248-216430781","chr4:27439011-27453031"
"1858","chr18:36640589-36645658","chr10:94615617-94617077"
"1859","chr2:57320683-57321619","chr10:11626519-11627228"
"1860","chr14:113812793-113857380","chr3:112713524-112752649"
"1861","chr2:123163417-123166765","chr1:221158376-221158535"
"1862","chr7:123709341-123715127","chr1:221157510-221157577"
"1863","chr4:168514863-168517342","chr6:76591791-76626199"
"1864","chr1:216560642-216566201","chr17:43258446-43290432"
"1865","chr17:52410841-52555114","chr5:62081720-62093458"
"1866","chr4:150711832-150749902","chr9:52113835-52115200"
"1867","chr17:79573257-79575914","chr9:115504295-115504444"
"1868","chr18:61323689-61328704","chr1:46638814-46799750"
"1869","chr2:120517204-120520196","chr12:51494918-51495425"
"1870","chr9:73766839-73799430","chr7:64953167-64961215"
"1871","chr6:28022406-28084649","chr16:83837026-83837221"
"1872","chr9:73798311-73799430","chr7:51465047-51479896"
"1873","chr17:27440591-27442626","chr12:9233368-9240810"
"1874","chr1:244630341-244641499","chr3:33465220-33473531"
"1875","chr17:79609613-79644806","chr6:21539861-21540152"
"1876","chr8:117318623-117325025","chr1:6601452-6613874"
"1877","chr6:73357940-73361828","chr5:36040325-36046665"
"1878","chr10:35815476-35819778","chr4:147549645-148111531"
"1879","chr19:22158621-22179584","chr5:148050939-148057784"
"1880","chr1:255685048-255694514","chr5:76002729-76011558"
"1881","chr18:48443339-48531023","chr13:83634263-83660292"
"1882","chr12:40816701-40823128","chr3:150384228-150387116"
"1883","chr6:27573046-27582987","chr2:20507150-20519067"
"1884","chr3:54509941-54548558","chr11:34612627-34631134"
"1885","chr12:9256476-9313769","chr18:77489360-77520779"
"1886","chr10:3298932-3304937","chr1:221158367-221158526"
"1887","chr1:12452484-12485566","chr10:20217343-20217479"
"1888","chr12:8459496-8461189","chr1:278580846-278661960"
"1889","chr1:204959173-204980121","chr19:54786578-54790907"
"1890","chr4:10770203-10777395","chr5:144367260-144380803"
"1891","chr5:14282912-14297862","chr1:200606971-200615170"
"1892","chr16:62023411-62056753","chr13:106507146-106507561"
"1893","chr13:89211389-89229970","chr2:52974943-52995575"
"1894","chr1:164046102-164064815","chr10:57610281-57611309"
"1895","chr19:39543248-39575438","chr6:122735612-122745664"
"1896","chr20:13906484-13924796","chr6:136348078-136358154"
"1897","chr16:7438795-7463395","chr5:78495231-78516521"
"1898","chr16:9650675-9658531","chr1:154405931-154411147"
"1899","chr1:244630341-244728217","chr11:72848908-72854598"
"1900","chr20:32513668-32537033","chr8:439822-456940"
"1901","chr8:111353572-111367041","chr16:62023411-62056753"
"1902","chr8:130762665-130768360","chr18:29633808-29634585"
"1903","chr17:75295083-75352500","chr10:62623758-62664462"
"1904","chr7:18434705-18435878","chr9:113605683-113636968"
"1905","chr1:31714405-31718649","chr10:30980709-30993573"
"1906","chr10:93451477-93483645","chr20:14319170-14348042"
"1907","chr1:201523375-201524041","chr11:79555990-79611741"
"1908","chr19:25866615-25886887","chr19:34292209-34372833"
"1909","chr4:131391541-131453028","chr5:139438595-139440842"
"1910","chr17:84872804-84922765","chr1:154406807-154418787"
"1911","chr20:27538479-27544812","chr2:85396831-85396866"
"1912","chr10:67579952-67594751","chr2:23399715-23410608"
"1913","chr18:77512807-77520779","chr20:5848934-5849441"
"1914","chr3:21834215-21904269","chr2:39021037-39042852"
"1915","chr8:100006687-100026871","chr1:162639900-162643789"
"1916","chr13:60462943-60484400","chr18:44503687-44505692"
"1917","chr6:104798968-104831076","chr12:9229552-9313769"
"1918","chr18:69647502-69657373","chr3:130093308-130099815"
"1919","chr5:148050939-148057784","chr13:105699059-105701842"
"1920","chr17:76245627-76265943","chr15:52383307-52387851"
"1921","chr17:84936615-84957070","chr4:64577854-64596853"
"1922","chr17:5569747-5571375","chr12:24999884-25000564"
"1923","chr6:21283827-21323737","chr1:221158102-221158202"
"1924","chr19:54786578-54790907","chr12:9256476-9313769"
"1925","chr10:86222510-86227004","chr2:38096882-38097500"
"1926","chr12:9233368-9240810","chr7:51453247-51479896"
"1927","chr12:25016798-25018186","chr1:11910288-11910447"
"1928","chr14:42803980-42809348","chr6:28235696-28249256"
"1929","chr19:60370736-60429996","chr12:12884434-12892828"
"1930","chr11:70570466-70585055","chr1:127238866-127255047"
"1931","chr4:89120376-89134337","chr12:40388299-40397763"
"1932","chr19:25886356-25886887","chr10:67695779-67711884"
"1933","chr11:62059611-62067655","chr7:2907950-2911455"
"1934","chr5:73961475-73976112","chr7:62929510-62931338"
"1935","chr6:828602-872927","chr12:52605150-52608333"
"1936","chr9:45203455-45205627","chr13:44905019-44937796"
"1937","chr10:18359720-18435415","chr1:15488392-15494771"
"1938","chr3:62719200-62733674","chr10:85169572-85172858"
"1939","chr2:140357774-140387503","chr2:33933956-33955969"
"1940","chr8:123340909-123344508","chr1:220047471-220049075"
"1941","chr1:265331904-265401005","chr9:61312543-61324138"
"1942","chr20:47520846-47547367","chr8:118934642-118934860"
"1943","chr17:55367271-55376891","chr19:39543248-39575438"
"1944","chr1:137247124-137264458","chr6:125538240-125594377"
"1945","chr2:216375764-216430781","chr12:13853368-13853404"
"1946","chr2:4961753-4991265","chr6:125438435-125594377"
"1947","chr4:125734597-125789911","chr2:37974029-38014366"
"1948","chr2:258868022-258932200","chr1:48183257-48183454"
"1949","chr1:167519598-167526900","chr15:38130856-38137897"
"1950","chr3:55888291-55898385","chrX:114016360-114105957"
"1951","chr11:45057153-45059922","chr9:113534327-113545068"
"1952","chr18:1655301-1680976","chr5:7763385-7798747"
"1953","chr9:54232163-54248877","chr12:25435457-25442777"
"1954","chr6:60609626-60618957","chr17:5511386-5604275"
"1955","chr8:79330088-79338690","chr10:65193462-65195174"
"1956","chr15:36823412-36828644","chr7:73808151-73848871"
"1957","chr17:599906-610676","chr10:66595570-66597359"
"1958","chr6:43254770-43284828","chr5:167486001-167547741"
"1959","chr4:182811463-182817396","chr6:122735612-122754204"
"1960","chr13:99142309-99146830","chr4:67449579-67455064"
"1961","chr12:30756722-30761953","chr17:9613030-9614622"
"1962","chr5:167486001-167526275","chr1:80051009-80051518"
"1963","chr17:65750062-65781009","chr16:21223068-21238306"
"1964","chr2:247883196-247933365","chr18:3175483-3176344"
"1965","chr9:30314001-30334017","chr8:64724416-64765644"
"1966","chr15:24484262-24508245","chr9:2205172-2246426"
