"","chr","start","end","value"
"1899","chr7",140355668,140358785,7.26666666666667
"1900","chr12",46239679,46243314,13.5666666666667
"1901","chr16",3850297,3851009,9.7
"1902","chr12",26550247,26602706,1.4
"1903","chr8",60794986,60801593,2.33333333333333
"1904","chr3",188609161,188609844,1.66666666666667
"1905","chr1",233217899,233227371,2.56666666666667
"1906","chr1",12275825,12278038,4.56666666666667
"1907","chr7",139266333,139272440,2.46666666666667
"1908","chr4",139060324,139073567,2.06666666666667
"1909","chr15",84538532,84555070,2.2
"1910","chr11",86007542,86031611,6.93333333333333
"1911","chrX",44524002,44527365,5.53333333333333
"1912","chr5",94643273,94654752,1.96666666666667
"1913","chr2",202952559,202955758,1.8
"1914","chr10",124940374,124943307,2.1
"1915","chr7",677229,711527,2.56666666666667
"1916","chr1",200111202,200120955,2
"1917","chr10",4830675,4909606,2.8
"1918","chr2",8770670,8776892,4.43333333333333
"1919","chr1",51827796,51834170,3.33333333333333
"1920","chr2",45546732,45553730,4.73333333333333
"1921","chr7",3619080,3642105,1.9
"1922","chr17",82563354,82568201,3.03333333333333
"1923","chr16",56385919,56389375,2.36666666666667
"1924","chr9",123757703,123879021,4.33333333333333
"1925","chr8",51860845,51861246,52.2666666666667
"1926","chr18",62072673,62095950,3.3
"1927","chr4",1900626,1930770,1.86666666666667
"1928","chr1",246591512,246591941,2.03333333333333
"1929","chr6",116689320,116692392,16.4333333333333
"1930","chr19",11513056,11514221,2.43333333333333
"1931","chr12",104909655,104928694,3.96666666666667
"1932","chrX",53614534,53615835,5.23333333333333
"1933","chr2",70179532,70181997,2.86666666666667
"1934","chr6",154773989,154795139,2.76666666666667
"1935","chr12",70278132,70319364,1.96666666666667
"1936","chr15",44615363,44620403,4.16666666666667
"1937","chr10",103622470,103661114,3.96666666666667
"1938","chr5",170878097,170896115,3.13333333333333
"1939","chr4",102714438,102726683,5.66666666666667
"1940","chr3",170359699,170361429,4.46666666666667
"1941","chr22",29970976,29979052,1.73333333333333
"1942","chr2",61115979,61118116,1.5
"1943","chr4",9641071,9641431,4.96666666666667
"1944","chr2",199323803,199328910,11.9
"1945","chr10",94030683,94032252,18.4666666666667
"1946","chr3",149846011,149872154,4.9
"1947","chr10",124408542,124412200,2.23333333333333
"1948","chrX",80288906,80310233,5.93333333333333
"1949","chr2",32478635,32479617,1.66666666666667
"1950","chr14",96560649,96565214,1.43333333333333
"1951","chr2",172570726,172596023,2.4
"1952","chr4",39913611,39925933,8.2
"1953","chr3",57847197,57864716,1.53333333333333
"1954","chr11",9429674,9431003,2.6
"1955","chr9",110941421,110973558,2.13333333333333
"1956","chr2",168129541,168140758,2.76666666666667
"1957","chr6",144537582,144539443,2.96666666666667
"1958","chr9",20923660,20933132,1.66666666666667
"1959","chr15",49235851,49292537,6.76666666666667
"1960","chr5",138810038,138827718,3.73333333333333
"1961","chr3",56592970,56594028,11.3666666666667
"1962","chr2",143641120,143660768,2.9
"1963","chr7",150233035,150237608,2.36666666666667
"1964","chr4",25333183,25333988,5
"1965","chr3",171642840,171692442,1.4
"1966","chr14",89161701,89162969,2.83333333333333
"1967","chr1",20775724,20776005,2.46666666666667
"1968","chr10",5773842,5800705,3.16666666666667
"1969","chr4",74174506,74225394,2.6
"1970","chr9",18336332,18382646,2.43333333333333
"1971","chr2",168063500,168129758,3.36666666666667
"1972","chr1",200043774,200120955,4.03333333333333
"1973","chr17",59737453,59817773,1.9
"1974","chr2",61482957,61490776,1.66666666666667
"1975","chr11",77624963,77629899,3.23333333333333
"1976","chr17",39684597,39686019,1.83333333333333
"1977","chr22",36932765,36933994,1.93333333333333
"1978","chr7",22266964,22318037,4.5
"1979","chr8",140830472,140890769,1.53333333333333
"1980","chr22",21805850,21807846,1.63333333333333
"1981","chr2",120127688,120175000,4.33333333333333
